Ind.ID origin.pop pred.pop CAN US
HI_SS0021 CAN CAN 0.852309908205096 0.147690091794904
HI_SS0027 CAN US 0.421927658141779 0.578072341858221
HI_SS0053 CAN CAN 0.822383225317485 0.177616774682515
HI_SS0087 CAN CAN 0.848315996917102 0.151684003082898
HI_SS0091 CAN CAN 0.848879933271655 0.151120066728345
HI_SS0114 CAN CAN 0.711089232165595 0.288910767834405
HI_SS0124 CAN CAN 0.837958957455605 0.162041042544395
HI_SS0129 CAN CAN 0.520448638984343 0.479551361015657
HI_SS0132 CAN CAN 0.77204324406039 0.22795675593961
NS_SS0820 US US 0.374196553049786 0.625803446950214
NS_SS0752 US US 0.35809982050249 0.64190017949751
NS_SS0876 US US 0.326785004698362 0.673214995301638
NS_SS0740 US US 0.179228142055548 0.820771857944452
NS_SS0829 US US 0.0452839866202953 0.954716013379705
NS_SS1008 US US 0.102167734373855 0.897832265626145
NS_SS0834 US US 0.11814769120252 0.88185230879748
NS_SS0744 US US 0.0135584488261542 0.986441551173846
NS_SS0804 US US 0.0808394028120107 0.919160597187989
NS_SS1438 CAN CAN 0.679027169274236 0.320972830725764
NS_SS0753 US CAN 0.657383174884544 0.342616825115456
NS_SS1447 CAN US 0.465655595824922 0.534344404175078
NS_SS0872 US US 0.27501064504483 0.72498935495517
NS_SS1443 CAN CAN 0.511183058817519 0.488816941182481
NS_SS1434 CAN CAN 0.641645261512448 0.358354738487552
NS_SS0826 US US 0.036695788607856 0.963304211392144
NS_SS1446 CAN CAN 0.681088823704517 0.318911176295483
NS_SS0818 US US 0.440244271881424 0.559755728118576
NS_SS0745 US CAN 0.780069219992228 0.219930780007772
NS_SS0802 US CAN 0.58530362886197 0.41469637113803
NS_SS0747 US US 0.0479448771184811 0.952055122881519
NS_SS1437 CAN CAN 0.729527239981654 0.270472760018346
NS_SS1439 CAN US 0.238670540920508 0.761329459079492
NS_SS0760 US US 0.171054731683667 0.828945268316333
NS_SS0761 US US 0.122259005974705 0.877740994025294
NS_SS0842 US US 0.000512495403883369 0.999487504596117
