Ind.ID origin.pop pred.pop CAN US
HI_SS0027 CAN CAN 0.650812311474441 0.349187688525559
HI_SS0049 CAN CAN 0.563770946692447 0.436229053307553
HI_SS0087 CAN CAN 0.718373217995227 0.281626782004773
HI_SS0091 CAN CAN 0.764364960751945 0.235635039248055
HI_SS0103 CAN CAN 0.50836155293281 0.49163844706719
HI_SS0117 CAN CAN 0.827439567669448 0.172560432330552
HI_SS0127 CAN CAN 0.61483659198993 0.38516340801007
HI_SS0134 CAN US 0.432665695718767 0.567334304281233
HI_SS0149 CAN CAN 0.71230878169266 0.28769121830734
NS_SS1451 CAN CAN 0.645311277981058 0.354688722018942
NS_SS0838 US CAN 0.510481154981349 0.489518845018651
NS_SS0843 US US 0.0178021727874909 0.982197827212509
NS_SS1453 CAN CAN 0.690002979811053 0.309997020188947
NS_SS1442 CAN CAN 0.515722127699289 0.484277872300711
NS_SS0875 US US 0.258810499722145 0.741189500277855
NS_SS0811 US CAN 0.601773888338606 0.398226111661394
NS_SS0751 US US 0.438698105628461 0.561301894371539
NS_SS0867 US US 0.114358027644388 0.885641972355612
NS_SS0758 US CAN 0.750275926266321 0.249724073733679
NS_SS0823 US US 0.0793542865092451 0.920645713490755
NS_SS1008 US US 0.139853170423592 0.860146829576408
NS_SS0881 US US 0.349900199788791 0.650099800211209
NS_SS1265 CAN CAN 0.67317259948241 0.32682740051759
NS_SS1262 CAN CAN 0.80895761849971 0.19104238150029
NS_SS1443 CAN CAN 0.540161020883132 0.459838979116868
NS_SS0826 US US 0.10520377881147 0.89479622118853
NS_SS0818 US US 0.252465533222797 0.747534466777203
NS_SS0745 US CAN 0.704249991130493 0.295750008869507
NS_SS0747 US US 0.0863770373677373 0.913622962632263
NS_SS1439 CAN US 0.398724533269316 0.601275466730684
NS_SS0761 US US 0.103608888148005 0.896391111851995
NS_SS0842 US US 0.00409307026186356 0.995906929738136
NS_SS0830 US US 0.0810553596139435 0.918944640386056
NS_SS0831 US US 0.228826466823929 0.771173533176071
NS_SS0749 US US 0.0584408604674794 0.941559139532521
