Ind.ID origin.pop pred.pop CAN US
HI_SS0017 CAN CAN 0.845533349665537 0.154466650334463
HI_SS0027 CAN CAN 0.924094087824374 0.0759059121756265
HI_SS0041 CAN CAN 0.899556758231323 0.100443241768677
HI_SS0042 CAN CAN 0.750018090955479 0.249981909044521
HI_SS0054 CAN CAN 0.62813216182555 0.37186783817445
HI_SS0087 CAN CAN 0.921651728564092 0.0783482714359076
HI_SS0091 CAN CAN 0.924482419018425 0.0755175809815748
HI_SS0095 CAN CAN 0.722955240940648 0.277044759059352
HI_SS0103 CAN CAN 0.844260461040987 0.155739538959013
HI_SS0105 CAN CAN 0.640438903678528 0.359561096321472
HI_SS0117 CAN CAN 0.9602959601189 0.0397040398810996
HI_SS0150 CAN CAN 0.822705567493681 0.177294432506319
NS_SS0754 US US 0.00552504907799584 0.994474950922004
NS_SS0838 US US 0.254167558754553 0.745832441245447
NS_SS0839 US US 0.167054421223421 0.832945578776579
NS_SS0884 US US 0.0378577822835442 0.962142217716456
NS_SS0846 US CAN 0.525719372923871 0.474280627076129
NS_SS1453 CAN US 0.231825606253424 0.768174393746575
NS_SS0811 US US 0.180299882063052 0.819700117936948
NS_SS0866 US US 0.00563886207430737 0.994361137925693
NS_SS1010 US US 0.454429420273052 0.545570579726948
NS_SS1265 CAN CAN 0.841409431980363 0.158590568019637
NS_SS0879 US US 0.183475722771442 0.816524277228558
NS_SS1447 CAN US 0.332470813356014 0.667529186643986
NS_SS0872 US US 0.226338731366861 0.773661268633139
NS_SS1443 CAN CAN 0.79929806941492 0.20070193058508
NS_SS0826 US US 0.0119379862080116 0.988062013791988
NS_SS0802 US CAN 0.687588761358334 0.312411238641666
NS_SS0760 US US 0.0215477187235064 0.978452281276494
NS_SS0803 US US 0.359041596153677 0.640958403846323
NS_SS0828 US US 0.00381980910566375 0.996180190894336
NS_SS0865 US US 0.345256385213806 0.654743614786194
NS_SS0842 US US 9.26380053437252e-05 0.999907361994656
NS_SS0841 US US 0.00282909817015041 0.99717090182985
NS_SS0749 US US 0.0121601828557373 0.987839817144263
