Ind.ID origin.pop pred.pop CAN US
HI_SS0041 CAN CAN 0.89353853738126 0.10646146261874
HI_SS0105 CAN CAN 0.654692863484465 0.345307136515535
HI_SS0107 CAN CAN 0.903464423360413 0.0965355766395875
HI_SS0112 CAN CAN 0.94504658486534 0.0549534151346603
HI_SS0114 CAN CAN 0.908541889318142 0.0914581106818585
HI_SS0124 CAN CAN 0.841846267487005 0.158153732512995
HI_SS0132 CAN CAN 0.844392642301436 0.155607357698564
HI_SS0150 CAN CAN 0.796564388654822 0.203435611345178
NS_SS1451 CAN CAN 0.712130409418533 0.287869590581467
NS_SS1431 CAN US 0.0626734815729273 0.937326518427073
NS_SS1450 CAN CAN 0.730862572525611 0.269137427474389
NS_SS0820 US US 0.370768045977656 0.629231954022344
NS_SS0846 US CAN 0.587422746272025 0.412577253727975
NS_SS1453 CAN US 0.278880223256437 0.721119776743563
NS_SS0875 US US 0.0541128846813923 0.945887115318608
NS_SS0740 US US 0.0770086208859973 0.922991379114003
NS_SS0867 US US 0.408565015453908 0.591434984546092
NS_SS0758 US US 0.240349790823632 0.759650209176368
NS_SS0840 US US 0.258064512533899 0.741935487466101
NS_SS1444 CAN US 0.370984296412623 0.629015703587377
NS_SS1010 US CAN 0.605842589155092 0.394157410844908
NS_SS0823 US US 0.100461763915729 0.899538236084271
NS_SS0844 US US 0.240282478523116 0.759717521476884
NS_SS0881 US US 0.232216621077414 0.767783378922586
NS_SS0744 US US 0.00470060813177885 0.995299391868221
NS_SS1438 CAN CAN 0.694519034821469 0.305480965178531
NS_SS1424 CAN US 0.0928871343009371 0.907112865699063
NS_SS0880 US US 0.411731688832561 0.588268311167438
NS_SS0872 US US 0.260067429038023 0.739932570961977
NS_SS0827 US US 0.0870334415528153 0.912966558447185
NS_SS1434 CAN CAN 0.806336606807438 0.193663393192562
NS_SS0756 US US 0.330020775309184 0.669979224690816
NS_SS0803 US US 0.361463452316219 0.638536547683781
NS_SS0759 US US 0.126653197288094 0.873346802711906
NS_SS0749 US US 0.00576116116410489 0.994238838835895
