Ind.ID origin.pop pred.pop CAN US
HI_SS0021 CAN CAN 0.876072845615589 0.123927154384411
HI_SS0024 CAN CAN 0.830243503263312 0.169756496736688
HI_SS0029 CAN CAN 0.820022905158085 0.179977094841915
HI_SS0041 CAN CAN 0.876858735873764 0.123141264126236
HI_SS0043 CAN CAN 0.818978150496175 0.181021849503825
HI_SS0049 CAN CAN 0.643369326407617 0.356630673592383
HI_SS0095 CAN CAN 0.683132911575139 0.316867088424861
HI_SS0117 CAN CAN 0.935354831799846 0.0646451682001543
HI_SS0124 CAN CAN 0.917529764435586 0.0824702355644138
HI_SS0132 CAN CAN 0.851153801838049 0.148846198161951
NS_SS1431 CAN US 0.0896624862356086 0.910337513764391
NS_SS0748 US US 0.327840004586594 0.672159995413406
NS_SS0884 US US 0.0263561611528433 0.973643838847157
NS_SS1423 CAN CAN 0.86816760429583 0.13183239570417
NS_SS0876 US US 0.33822685745343 0.66177314254657
NS_SS1453 CAN US 0.175677473074703 0.824322526925297
NS_SS1442 CAN US 0.387930479519443 0.612069520480557
NS_SS1427 CAN CAN 0.957941804344086 0.0420581956559141
NS_SS0837 US US 0.418602527690953 0.581397472309047
NS_SS0823 US US 0.137949305343568 0.862050694656432
NS_SS0804 US US 0.0841922380418582 0.915807761958142
NS_SS0746 US US 0.0751858721932694 0.924814127806731
NS_SS0872 US US 0.201445957494456 0.798554042505544
NS_SS1443 CAN CAN 0.74345044545241 0.25654955454759
NS_SS0826 US US 0.0152688453577863 0.984731154642214
NS_SS0818 US US 0.385394097866578 0.614605902133422
NS_SS0745 US CAN 0.851177038049447 0.148822961950553
NS_SS0835 US CAN 0.601860338137765 0.398139661862235
NS_SS0742 US US 0.000794544828462858 0.999205455171537
NS_SS0760 US US 0.0369945276521279 0.963005472347872
NS_SS0828 US US 0.00405320347858941 0.995946796521411
NS_SS0865 US CAN 0.548431986914886 0.451568013085114
NS_SS0759 US US 0.203847426573335 0.796152573426665
NS_SS0830 US US 0.0138780684997327 0.986121931500267
NS_SS0883 US US 0.0672040485239532 0.932795951476047
