Ind.ID origin.pop pred.pop CAN US
HI_SS0027 CAN CAN 0.500594715898335 0.499405284101665
HI_SS0039 CAN CAN 0.6167572521144 0.3832427478856
HI_SS0095 CAN US 0.388176023230762 0.611823976769238
HI_SS0105 CAN US 0.377542479346125 0.622457520653875
HI_SS0112 CAN CAN 0.572131942979921 0.427868057020079
HI_SS0118 CAN CAN 0.819054468213475 0.180945531786525
HI_SS0126 CAN US 0.370701781508471 0.629298218491529
HI_SS0132 CAN CAN 0.510398743091467 0.489601256908533
HI_SS0150 CAN CAN 0.665001683270628 0.334998316729372
NS_SS1432 CAN CAN 0.537099443463995 0.462900556536005
NS_SS0843 US US 0.018761902630018 0.981238097369982
NS_SS0757 US US 0.144926108153046 0.855073891846954
NS_SS0866 US US 0.0156667702739793 0.984333229726021
NS_SS0755 US US 0.113882748841973 0.886117251158027
NS_SS0840 US US 0.135302525254897 0.864697474745103
NS_SS1427 CAN CAN 0.959346739352589 0.0406532606474113
NS_SS1008 US US 0.0605623964159719 0.939437603584028
NS_SS0822 US US 0.132903801877961 0.867096198122039
NS_SS0746 US US 0.0630082660004087 0.936991733999591
NS_SS1424 CAN US 0.194227486003616 0.805772513996384
NS_SS0879 US US 0.189596500991682 0.810403499008318
NS_SS0753 US US 0.357992188485083 0.642007811514917
NS_SS1447 CAN US 0.356656515426422 0.643343484573578
NS_SS1007 US US 0.236613898083322 0.763386101916678
NS_SS0827 US US 0.260043717688915 0.739956282311085
NS_SS1434 CAN CAN 0.520425009311128 0.479574990688872
NS_SS1448 CAN US 0.162902150978347 0.837097849021653
NS_SS1446 CAN US 0.389211704576759 0.610788295423241
NS_SS0818 US US 0.189707388466717 0.810292611533283
NS_SS0747 US US 0.0431364446337549 0.956863555366245
NS_SS0760 US US 0.180089509849218 0.819910490150782
NS_SS0759 US US 0.14364852914976 0.85635147085024
NS_SS0761 US US 0.167225867019389 0.832774132980611
NS_SS1011 US US 0.357177942160823 0.642822057839177
NS_SS0883 US US 0.0941920610725755 0.905807938927425
