Ind.ID origin.pop pred.pop CAN US
HI_SS0049 CAN US 0.446976723465612 0.553023276534388
HI_SS0095 CAN CAN 0.623933498076852 0.376066501923148
HI_SS0103 CAN CAN 0.590900324184641 0.409099675815359
HI_SS0112 CAN CAN 0.589050591459835 0.410949408540165
HI_SS0114 CAN CAN 0.753884767520066 0.246115232479934
HI_SS0124 CAN CAN 0.66301564339816 0.33698435660184
HI_SS0126 CAN CAN 0.560781469198656 0.439218530801344
HI_SS0127 CAN CAN 0.657637883837637 0.342362116162363
HI_SS0129 CAN CAN 0.550115130014884 0.449884869985116
HI_SS0134 CAN CAN 0.52014011019489 0.47985988980511
HI_SS0150 CAN CAN 0.663533635395527 0.336466364604473
NS_SS0754 US US 0.0968347691631927 0.903165230836807
NS_SS0839 US US 0.261429847864235 0.738570152135765
NS_SS1450 CAN CAN 0.584681663133732 0.415318336866268
NS_SS0832 US US 0.200398892721467 0.799601107278533
NS_SS0748 US CAN 0.597579320479206 0.402420679520794
NS_SS0875 US US 0.226939718180335 0.773060281819665
NS_SS0751 US US 0.474446309209205 0.525553690790795
NS_SS0758 US US 0.321448708648095 0.678551291351905
NS_SS1010 US US 0.321367770541155 0.678632229458845
NS_SS0837 US US 0.199008771506452 0.800991228493548
NS_SS0823 US US 0.280644004968397 0.719355995031603
NS_SS0822 US CAN 0.526114721340424 0.473885278659576
NS_SS0880 US US 0.375206146258417 0.624793853741583
NS_SS0753 US US 0.312113327265011 0.687886672734989
NS_SS1447 CAN US 0.421244433911821 0.578755566088179
NS_SS1262 CAN US 0.406664954236203 0.593335045763796
NS_SS1434 CAN CAN 0.829068308739876 0.170931691260124
NS_SS1446 CAN CAN 0.554186328290105 0.445813671709895
NS_SS0756 US US 0.308507123700514 0.691492876299486
NS_SS0742 US US 0.0292075059914726 0.970792494008527
NS_SS0760 US US 0.467360958502275 0.532639041497725
NS_SS0842 US US 0.0100675151393357 0.989932484860664
NS_SS0830 US US 0.0519785680584141 0.948021431941586
NS_SS0749 US US 0.101983855188836 0.898016144811164
