Ind.ID origin.pop pred.pop CAN US
HI_SS0049 CAN CAN 0.728466516860011 0.271533483139989
HI_SS0095 CAN CAN 0.841469185983518 0.158530814016482
HI_SS0103 CAN CAN 0.829580894704525 0.170419105295475
HI_SS0112 CAN CAN 0.925791959456011 0.0742080405439892
HI_SS0114 CAN CAN 0.847579844465877 0.152420155534123
HI_SS0124 CAN CAN 0.889211406135341 0.110788593864659
HI_SS0126 CAN CAN 0.907293667067527 0.0927063329324725
HI_SS0127 CAN CAN 0.88670700985826 0.11329299014174
HI_SS0129 CAN CAN 0.833857492001582 0.166142507998418
HI_SS0134 CAN CAN 0.600308841225966 0.399691158774034
HI_SS0150 CAN CAN 0.805779444049447 0.194220555950553
NS_SS0754 US US 0.00973749928657165 0.990262500713428
NS_SS0839 US US 0.331713950961204 0.668286049038796
NS_SS1450 CAN CAN 0.853601496774399 0.146398503225601
NS_SS0832 US US 0.217545540104527 0.782454459895473
NS_SS0748 US US 0.414942367446719 0.585057632553281
NS_SS0875 US US 0.090631121896323 0.909368878103677
NS_SS0751 US CAN 0.544389408044058 0.455610591955942
NS_SS0758 US US 0.261798710842912 0.738201289157088
NS_SS1010 US CAN 0.590594976097664 0.409405023902336
NS_SS0837 US US 0.249070414418361 0.750929585581639
NS_SS0823 US US 0.109155841012915 0.890844158987085
NS_SS0822 US US 0.167521232302107 0.832478767697893
NS_SS0880 US US 0.293715294818165 0.706284705181835
NS_SS0753 US CAN 0.539958142764424 0.460041857235576
NS_SS1447 CAN US 0.394170919153355 0.605829080846645
NS_SS1262 CAN CAN 0.881472146975167 0.118527853024833
NS_SS1434 CAN CAN 0.881202587710273 0.118797412289727
NS_SS1446 CAN CAN 0.73643856701009 0.26356143298991
NS_SS0756 US US 0.254402487309592 0.745597512690408
NS_SS0742 US US 0.0011836444150745 0.998816355584926
NS_SS0760 US US 0.025351335918138 0.974648664081862
NS_SS0842 US US 0.000100514663934484 0.999899485336066
NS_SS0830 US US 0.0158470864918937 0.984152913508106
NS_SS0749 US US 0.0130865476994139 0.986913452300586
