Ind.ID origin.pop pred.pop CAN US
HI_SS0024 CAN CAN 0.793809111086032 0.206190888913968
HI_SS0039 CAN CAN 0.828934161867893 0.171065838132107
HI_SS0043 CAN CAN 0.792880619247944 0.207119380752056
HI_SS0087 CAN CAN 0.875274027564499 0.124725972435501
HI_SS0095 CAN CAN 0.740894350260601 0.259105649739399
HI_SS0105 CAN CAN 0.763592868062235 0.236407131937765
HI_SS0117 CAN CAN 0.888689555555433 0.111310444444567
HI_SS0118 CAN CAN 0.885648275950023 0.114351724049977
HI_SS0127 CAN CAN 0.806856664356495 0.193143335643505
HI_SS0132 CAN CAN 0.730451166924848 0.269548833075152
HI_SS0149 CAN CAN 0.734433707866759 0.265566292133241
HI_SS0150 CAN CAN 0.764926682009182 0.235073317990818
NS_SS0754 US US 0.0143329380070692 0.985667061992931
NS_SS0838 US US 0.357539188233535 0.642460811766465
NS_SS0884 US US 0.0466427538867126 0.953357246113287
NS_SS0752 US US 0.488055769747741 0.511944230252259
NS_SS0757 US US 0.326013394502656 0.673986605497344
NS_SS0876 US US 0.342152448416284 0.657847551583716
NS_SS1442 CAN US 0.454580463787158 0.545419536212842
NS_SS1010 US CAN 0.530746374893888 0.469253625106112
NS_SS0823 US US 0.216735447545251 0.783264552454749
NS_SS0744 US US 0.0164365623259072 0.983563437674093
NS_SS0804 US US 0.177614870765192 0.822385129234808
NS_SS0746 US US 0.0994770721614962 0.900522927838504
NS_SS0872 US US 0.292258977757286 0.707741022242714
NS_SS1443 CAN CAN 0.630496426591649 0.369503573408351
NS_SS1448 CAN US 0.226472813506628 0.773527186493372
NS_SS0818 US US 0.320482121088995 0.679517878911005
NS_SS0802 US CAN 0.781410281896033 0.218589718103967
NS_SS0747 US US 0.0772389529879353 0.922761047012065
NS_SS0835 US CAN 0.570486272701868 0.429513727298132
NS_SS1439 CAN CAN 0.581714888453353 0.418285111546647
NS_SS0828 US US 0.00743099502012761 0.992569004979872
NS_SS0842 US US 0.000211310593614824 0.999788689406385
NS_SS0830 US US 0.0314007347272422 0.968599265272758
