Ind.ID origin.pop pred.pop CAN US
HI_SS0041 CAN CAN 0.811785550586481 0.188214449413519
HI_SS0043 CAN CAN 0.83559944520094 0.16440055479906
HI_SS0095 CAN US 0.319267023732641 0.680732976267359
HI_SS0105 CAN US 0.364067948597877 0.635932051402123
HI_SS0124 CAN CAN 0.754067619295976 0.245932380704024
HI_SS0132 CAN US 0.468679070053298 0.531320929946702
HI_SS0134 CAN US 0.406574468180252 0.593425531819748
HI_SS0149 CAN CAN 0.568303153407675 0.431696846592325
HI_SS0150 CAN CAN 0.625293789306067 0.374706210693933
HI_SS0151 CAN US 0.402806754064075 0.597193245935925
NS_SS1431 CAN US 0.0843984149356272 0.915601585064373
NS_SS1450 CAN CAN 0.592879845161007 0.407120154838993
NS_SS0820 US US 0.482878065279824 0.517121934720176
NS_SS0843 US US 0.0236671472465481 0.976332852753452
NS_SS0811 US US 0.204982465392065 0.795017534607935
NS_SS0751 US US 0.203490757421053 0.796509242578947
NS_SS1427 CAN CAN 0.900711601616043 0.0992883983839572
NS_SS0837 US US 0.29183506999202 0.70816493000798
NS_SS0823 US US 0.0539817540096956 0.946018245990304
NS_SS0829 US US 0.107823859142106 0.892176140857894
NS_SS0844 US US 0.331872395099461 0.668127604900539
NS_SS1424 CAN US 0.114334277576147 0.885665722423853
NS_SS0879 US US 0.382305736047445 0.617694263952554
NS_SS0753 US US 0.464013210933135 0.535986789066865
NS_SS0827 US US 0.264701927650276 0.735298072349724
NS_SS1443 CAN US 0.44661907460537 0.55338092539463
NS_SS1434 CAN CAN 0.63652234087266 0.36347765912734
NS_SS0818 US US 0.234724715026663 0.765275284973337
NS_SS0745 US CAN 0.718310243333814 0.281689756666186
NS_SS0739 US US 0.166661002182128 0.833338997817872
NS_SS0756 US US 0.181767784125615 0.818232215874385
NS_SS0759 US US 0.0982479801927095 0.90175201980729
NS_SS0841 US US 0.00552408694358403 0.994475913056416
NS_SS1011 US US 0.232072637727328 0.767927362272672
NS_SS0831 US US 0.158527028310594 0.841472971689406
