Ind.ID origin.pop pred.pop CAN US
HI_SS0024 CAN CAN 0.725188911658685 0.274811088341315
HI_SS0039 CAN CAN 0.806804023302069 0.193195976697931
HI_SS0043 CAN CAN 0.820035766997215 0.179964233002785
HI_SS0087 CAN CAN 0.911600790856776 0.0883992091432235
HI_SS0095 CAN CAN 0.704091742626338 0.295908257373662
HI_SS0105 CAN CAN 0.735433641350584 0.264566358649416
HI_SS0117 CAN CAN 0.925998023594653 0.0740019764053467
HI_SS0118 CAN CAN 0.952892825716662 0.0471071742833378
HI_SS0127 CAN CAN 0.748588719739397 0.251411280260603
HI_SS0132 CAN CAN 0.751122890793087 0.248877109206913
HI_SS0149 CAN CAN 0.765112215968599 0.234887784031401
HI_SS0150 CAN CAN 0.772419453764894 0.227580546235106
NS_SS0754 US US 0.00704747121901567 0.992952528780984
NS_SS0838 US US 0.364842362229322 0.635157637770678
NS_SS0884 US US 0.0214509493069804 0.97854905069302
NS_SS0752 US US 0.363133662409329 0.636866337590671
NS_SS0757 US US 0.375615506328318 0.624384493671682
NS_SS0876 US US 0.325747860366321 0.674252139633678
NS_SS1442 CAN US 0.447495264814202 0.552504735185798
NS_SS1010 US US 0.461619847380046 0.538380152619954
NS_SS0823 US US 0.136007958687174 0.863992041312826
NS_SS0744 US US 0.00391816733244753 0.996081832667552
NS_SS0804 US US 0.0619101842251645 0.938089815774836
NS_SS0746 US US 0.039191977542284 0.960808022457716
NS_SS0872 US US 0.262364453600286 0.737635546399714
NS_SS1443 CAN US 0.459182250484849 0.540817749515151
NS_SS1448 CAN US 0.0582385185444848 0.941761481455515
NS_SS0818 US US 0.280760631058405 0.719239368941595
NS_SS0802 US CAN 0.849468680161669 0.150531319838331
NS_SS0747 US US 0.031806296640676 0.968193703359324
NS_SS0835 US CAN 0.586141809366785 0.413858190633215
NS_SS1439 CAN US 0.476511160999399 0.523488839000601
NS_SS0828 US US 0.00154734960114965 0.99845265039885
NS_SS0842 US US 2.31802671136269e-05 0.999976819732886
NS_SS0830 US US 0.0107694181802126 0.989230581819787
