Ind.ID origin.pop pred.pop US CAN
HI_SS0091 CAN US 0.540210777155839 0.459789222844161
HI_SS0107 US CAN 0.483719061701392 0.516280938298608
HI_SS0118 US US 0.689056875258717 0.310943124741283
HI_SS0134 US US 0.639544911658728 0.360455088341272
NS_SS0754 CAN US 0.614476243011065 0.385523756988935
NS_SS1431 US CAN 0.473561348137564 0.526438651862436
NS_SS0838 US US 0.654833668990258 0.345166331009742
NS_SS0839 US US 0.58794637376108 0.41205362623892
NS_SS0820 US US 0.615713767449738 0.384286232550262
NS_SS0748 US CAN 0.466482256587865 0.533517743412135
NS_SS1445 CAN CAN 0.408917624778164 0.591082375221835
NS_SS0846 US CAN 0.464225055513019 0.535774944486981
NS_SS0875 CAN US 0.586327350828337 0.413672649171663
NS_SS0867 US CAN 0.42270942803738 0.57729057196262
NS_SS0755 CAN CAN 0.494140746638563 0.505859253361437
NS_SS1444 CAN US 0.564727858443149 0.435272141556851
NS_SS0837 US US 0.618224058483899 0.381775941516101
NS_SS0829 CAN CAN 0.354141188855548 0.645858811144452
NS_SS0844 CAN US 0.534167223200191 0.465832776799809
NS_SS0881 US US 0.622195899587363 0.377804100412637
NS_SS0744 US US 0.610312040998146 0.389687959001854
NS_SS0746 CAN US 0.628546603576291 0.371453396423709
NS_SS1424 US US 0.538294035099069 0.461705964900931
NS_SS0880 CAN US 0.632068665676311 0.367931334323689
NS_SS1262 US US 0.519943863092608 0.480056136907392
NS_SS1443 CAN CAN 0.464820402853469 0.535179597146531
NS_SS1434 US US 0.521447971850069 0.478552028149931
NS_SS1446 CAN US 0.524886216383295 0.475113783616705
NS_SS0756 CAN US 0.512416405658607 0.487583594341393
NS_SS0835 US US 0.593489457231104 0.406510542768896
NS_SS1437 US US 0.71954015309147 0.28045984690853
NS_SS0759 CAN US 0.589288007796163 0.410711992203837
NS_SS0761 CAN US 0.724611910963524 0.275388089036476
NS_SS0842 US US 0.691450263381715 0.308549736618285
NS_SS0831 CAN CAN 0.492364970261707 0.507635029738293
