Ind.ID origin.pop pred.pop US CAN
HI_SS0021 CAN US 0.530719768475873 0.469280231524127
HI_SS0027 CAN US 0.563858033388862 0.436141966611138
HI_SS0029 CAN US 0.514091155173474 0.485908844826526
HI_SS0039 US US 0.526377620152501 0.473622379847499
HI_SS0041 US US 0.533407326081724 0.466592673918276
HI_SS0042 CAN US 0.524022283394648 0.475977716605352
HI_SS0049 US US 0.570181375956575 0.429818624043425
HI_SS0087 US US 0.537534679869235 0.462465320130765
HI_SS0095 CAN US 0.520939633244175 0.479060366755825
HI_SS0103 US US 0.526121738928828 0.473878261071172
HI_SS0105 CAN US 0.543149088266986 0.456850911733014
HI_SS0117 US CAN 0.499399342419207 0.500600657580794
HI_SS0127 CAN US 0.552487214521277 0.447512785478723
HI_SS0132 US US 0.535261073989445 0.464738926010555
NS_SS0754 CAN US 0.619999858247167 0.380000141752833
NS_SS1431 US US 0.548127581800534 0.451872418199466
NS_SS0752 US US 0.563978724698538 0.436021275301462
NS_SS1423 US US 0.524010020154611 0.475989979845389
NS_SS0843 US US 0.586513840482593 0.413486159517407
NS_SS0757 US US 0.514370418495793 0.485629581504207
NS_SS0740 CAN US 0.575542725461987 0.424457274538013
NS_SS0866 US US 0.587456660731998 0.412543339268002
NS_SS1427 CAN CAN 0.484549109493277 0.515450890506723
NS_SS0837 CAN US 0.540760859009823 0.459239140990177
NS_SS0829 US US 0.55070124256586 0.44929875743414
NS_SS1008 US US 0.57005014270936 0.42994985729064
NS_SS0834 US US 0.578067314795474 0.421932685204526
NS_SS0744 US US 0.598175359773468 0.401824640226532
NS_SS1438 CAN US 0.524341569570347 0.475658430429653
NS_SS1448 US US 0.542322272607643 0.457677727392357
NS_SS1446 CAN US 0.552623672503349 0.447376327496651
NS_SS0818 US US 0.528778070578091 0.471221929421909
NS_SS0756 CAN US 0.556000336323816 0.443999663676184
NS_SS0828 CAN US 0.568778191342601 0.431221808657399
NS_SS0759 CAN US 0.549728123309826 0.450271876690174
