Ind.ID origin.pop pred.pop US CAN
HI_SS0039 US US 0.568185065933391 0.431814934066609
HI_SS0041 US US 0.556650105019139 0.443349894980861
HI_SS0053 US US 0.56351386441621 0.43648613558379
HI_SS0112 CAN US 0.565012638113767 0.434987361886233
HI_SS0149 US US 0.541351037698982 0.458648962301018
NS_SS1451 CAN US 0.54346966328466 0.45653033671534
NS_SS0839 US US 0.536304378274199 0.463695621725801
NS_SS1450 US US 0.540411072831565 0.459588927168435
NS_SS0832 US US 0.588819713545524 0.411180286454476
NS_SS0748 US US 0.529664291890612 0.470335708109388
NS_SS0752 CAN US 0.537315701145185 0.462684298854815
NS_SS0757 CAN US 0.587570230603847 0.412429769396153
NS_SS1442 CAN US 0.545966322851273 0.454033677148727
NS_SS0875 CAN US 0.521127617035254 0.478872382964746
NS_SS0755 CAN US 0.548842591454465 0.451157408545535
NS_SS1010 CAN US 0.589553913138719 0.410446086861281
NS_SS0823 CAN US 0.57158620275945 0.42841379724055
NS_SS0829 US US 0.521927890364583 0.478072109635417
NS_SS1008 US US 0.5524376818165 0.4475623181835
NS_SS0881 US US 0.561304551051976 0.438695448948024
NS_SS0834 CAN US 0.514720795646941 0.485279204353059
NS_SS1265 CAN US 0.57785297230744 0.42214702769256
NS_SS0804 US US 0.556282253759982 0.443717746240018
NS_SS0746 CAN US 0.522267652883133 0.477732347116867
NS_SS0879 US US 0.520666952034424 0.479333047965576
NS_SS1262 US US 0.544600107192717 0.455399892807283
NS_SS0827 US CAN 0.459352206373755 0.540647793626245
NS_SS1443 US US 0.510706621824656 0.489293378175344
NS_SS1434 US US 0.557319318846801 0.442680681153199
NS_SS0747 US US 0.553652361701775 0.446347638298225
NS_SS1437 CAN US 0.521039830388934 0.478960169611066
NS_SS0828 CAN CAN 0.490392714158779 0.509607285841221
NS_SS0874 CAN CAN 0.463948956783251 0.536051043216749
NS_SS0761 CAN US 0.561328422564253 0.438671577435747
NS_SS0831 US US 0.536720162775374 0.463279837224626
