Ind.ID origin.pop pred.pop US CAN
HI_SS0024 CAN US 0.533666967129388 0.466333032870612
HI_SS0027 CAN US 0.535796515537499 0.464203484462501
HI_SS0029 US US 0.541853101968851 0.458146898031149
HI_SS0053 US US 0.537861355260818 0.462138644739182
HI_SS0087 US US 0.535429378492389 0.464570621507611
HI_SS0091 US US 0.540294958225697 0.459705041774303
HI_SS0126 US US 0.540487454994374 0.459512545005626
HI_SS0127 CAN US 0.534551910002596 0.465448089997404
HI_SS0134 CAN US 0.534858287627075 0.465141712372925
HI_SS0149 US US 0.544953444564269 0.455046555435731
NS_SS1451 CAN US 0.540383600588754 0.459616399411246
NS_SS1450 US US 0.545831462388935 0.454168537611065
NS_SS0820 CAN US 0.549859284882317 0.450140715117683
NS_SS1423 US US 0.5341121097835 0.4658878902165
NS_SS0843 CAN US 0.551826279239667 0.448173720760333
NS_SS0846 US US 0.53809435649055 0.46190564350945
NS_SS1442 CAN US 0.54135619016721 0.45864380983279
NS_SS0875 CAN US 0.550197173275844 0.449802826724156
NS_SS0840 CAN US 0.540005113965801 0.459994886034199
NS_SS1444 CAN US 0.546938657978321 0.453061342021679
NS_SS0844 CAN US 0.541598650595562 0.458401349404438
NS_SS1008 US US 0.546167083809995 0.453832916190005
NS_SS0881 US US 0.541116352602543 0.458883647397457
NS_SS1424 US US 0.541878783998552 0.458121216001448
NS_SS1007 US US 0.542504861534384 0.457495138465616
NS_SS0872 CAN US 0.537690545679368 0.462309454320632
NS_SS1262 US US 0.542351653614092 0.457648346385908
NS_SS0827 US US 0.55083719045251 0.44916280954749
NS_SS1443 US US 0.553550524728204 0.446449475271796
NS_SS0826 CAN US 0.550080093582257 0.449919906417743
NS_SS0818 CAN US 0.538865973702271 0.461134026297729
NS_SS0747 US US 0.544435997288259 0.455564002711741
NS_SS0835 US US 0.539327233715817 0.460672766284183
NS_SS0742 CAN US 0.564230903292903 0.435769096707097
NS_SS0865 US US 0.53919598428452 0.46080401571548
