Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.50382515291823 0.49617484708177
HI_SS0039 CAN US 0.540216597598132 0.459783402401868
HI_SS0041 US CAN 0.481389845936117 0.518610154063883
HI_SS0103 US US 0.552064219423656 0.447935780576344
HI_SS0114 CAN US 0.556325789237915 0.443674210762085
HI_SS0124 US US 0.544019338827275 0.455980661172725
HI_SS0127 US CAN 0.483622557677343 0.516377442322657
HI_SS0129 CAN US 0.536859198661583 0.463140801338417
HI_SS0134 US US 0.548117453317419 0.451882546682581
HI_SS0150 US US 0.56940188897664 0.43059811102336
NS_SS0838 CAN US 0.558565563860083 0.441434436139917
NS_SS1450 US US 0.559391984754936 0.440608015245064
NS_SS0843 US CAN 0.4627642782703 0.5372357217297
NS_SS0757 CAN US 0.519839980737756 0.480160019262244
NS_SS0740 CAN US 0.582696532300712 0.417303467699288
NS_SS0866 US US 0.599401406183091 0.400598593816909
NS_SS0758 CAN US 0.557746935617607 0.442253064382393
NS_SS1427 US US 0.526091461747505 0.473908538252495
NS_SS0829 US US 0.537146951828819 0.462853048171181
NS_SS0744 US US 0.585640062103152 0.414359937896848
NS_SS0804 US US 0.52440207029017 0.47559792970983
NS_SS0746 US US 0.560760663400075 0.439239336599925
NS_SS0879 CAN US 0.540570626369617 0.459429373630383
NS_SS1446 US CAN 0.49554472485782 0.50445527514218
NS_SS0818 CAN CAN 0.448974009027049 0.551025990972951
NS_SS0756 CAN CAN 0.491585070469767 0.508414929530232
NS_SS1437 CAN US 0.695679502184534 0.304320497815466
NS_SS1439 CAN CAN 0.427984406805177 0.572015593194823
NS_SS0760 CAN US 0.503613819799694 0.496386180200306
NS_SS0828 US US 0.532210798054633 0.467789201945367
NS_SS0759 US US 0.529992585671741 0.470007414328259
NS_SS0761 US US 0.520037888652488 0.479962111347512
NS_SS0842 CAN US 0.520479827070509 0.479520172929491
NS_SS0841 US US 0.506001948948257 0.493998051051743
NS_SS0830 CAN US 0.601405276539856 0.398594723460144
