Ind.ID origin.pop pred.pop US CAN
HI_SS0027 US US 0.583668345944297 0.416331654055703
HI_SS0041 CAN US 0.516178452637175 0.483821547362825
HI_SS0087 US CAN 0.499133481232446 0.500866518767554
HI_SS0091 CAN US 0.52007291140721 0.47992708859279
HI_SS0132 CAN US 0.559251187215369 0.440748812784631
NS_SS1432 US US 0.588621118779237 0.411378881220763
NS_SS1431 US US 0.520097775090614 0.479902224909386
NS_SS0838 CAN US 0.535970337899455 0.464029662100545
NS_SS0839 US CAN 0.494344680184266 0.505655319815734
NS_SS1450 CAN US 0.521084386449892 0.478915613550108
NS_SS0748 CAN US 0.559406653248421 0.440593346751579
NS_SS1445 CAN US 0.549119561606305 0.450880438393695
NS_SS0757 US US 0.509476869329866 0.490523130670134
NS_SS1453 US US 0.564009345156212 0.435990654843788
NS_SS0875 CAN US 0.533346453489126 0.466653546510874
NS_SS0811 US US 0.533733807852557 0.466266192147443
NS_SS0866 US US 0.596489883226159 0.403510116773841
NS_SS0755 US CAN 0.46174250218834 0.53825749781166
NS_SS0758 US US 0.574629713620662 0.425370286379338
NS_SS1427 US US 0.504438991234687 0.495561008765313
NS_SS0829 US CAN 0.447033495862541 0.552966504137459
NS_SS0746 US US 0.51428355206982 0.48571644793018
NS_SS1424 CAN US 0.598854169979988 0.401145830020012
NS_SS0879 US US 0.537587492392681 0.462412507607319
NS_SS0826 CAN US 0.605897236341337 0.394102763658663
NS_SS0818 CAN US 0.662055854142835 0.337944145857165
NS_SS0745 US US 0.51011727300298 0.48988272699702
NS_SS0756 CAN US 0.585999628362126 0.414000371637874
NS_SS0742 US US 0.564735518238637 0.435264481761363
NS_SS1439 CAN US 0.529450277791713 0.470549722208287
NS_SS0760 CAN US 0.561830175595635 0.438169824404365
NS_SS0761 US CAN 0.475374367746894 0.524625632253106
NS_SS0830 US US 0.59652028075022 0.40347971924978
NS_SS1011 CAN US 0.506506138905693 0.493493861094307
NS_SS0883 CAN US 0.544563796146007 0.455436203853993
