Ind.ID origin.pop pred.pop US CAN
HI_SS0021 US US 0.643991591499342 0.356008408500658
HI_SS0027 CAN CAN 0.481142603103058 0.518857396896942
HI_SS0029 US US 0.556732952967065 0.443267047032935
HI_SS0091 CAN US 0.533243524486665 0.466756475513335
HI_SS0114 CAN US 0.638920865704004 0.361079134295996
HI_SS0118 US US 0.590457637853848 0.409542362146152
HI_SS0129 CAN US 0.54435316335287 0.45564683664713
HI_SS0132 US US 0.524343808594341 0.475656191405659
NS_SS1451 US CAN 0.495946863710875 0.504053136289125
NS_SS0748 CAN US 0.578757605646443 0.421242394353557
NS_SS0884 US US 0.569788962291465 0.430211037708535
NS_SS1445 CAN US 0.611914158092994 0.388085841907006
NS_SS0846 US CAN 0.4788865744677 0.5211134255323
NS_SS0825 CAN CAN 0.404363196858426 0.595636803141574
NS_SS0757 US US 0.666098131591896 0.333901868408104
NS_SS0811 US CAN 0.469733798594814 0.530266201405186
NS_SS0867 US CAN 0.434417228164303 0.565582771835697
NS_SS0758 US US 0.55074449593339 0.44925550406661
NS_SS1427 CAN US 0.635762403585073 0.364237596414927
NS_SS1444 CAN US 0.591428669753196 0.408571330246804
NS_SS1008 US US 0.51657817589492 0.48342182410508
NS_SS0834 US CAN 0.476306475422935 0.523693524577065
NS_SS1265 CAN CAN 0.464058055997452 0.535941944002548
NS_SS0822 CAN US 0.508093593196262 0.491906406803738
NS_SS0879 US CAN 0.489777621847214 0.510222378152786
NS_SS1447 CAN CAN 0.432162048149264 0.567837951850736
NS_SS1262 CAN CAN 0.446392127081417 0.553607872918583
NS_SS1434 US CAN 0.432828843428756 0.567171156571244
NS_SS0826 CAN US 0.565233099889132 0.434766900110868
NS_SS1446 CAN US 0.56595718940902 0.43404281059098
NS_SS0835 US US 0.511253706913262 0.488746293086738
NS_SS0759 US US 0.568709578618954 0.431290421381046
NS_SS0874 US US 0.586722513067883 0.413277486932117
NS_SS0841 US US 0.592812303818728 0.407187696181272
NS_SS0749 CAN CAN 0.465664562896799 0.534335437103201
