Ind.ID origin.pop pred.pop US CAN
HI_SS0029 CAN US 0.553996242970407 0.446003757029593
HI_SS0043 CAN US 0.568581491019841 0.431418508980159
HI_SS0054 US US 0.527694584285726 0.472305415714274
HI_SS0103 US US 0.521939296997621 0.478060703002379
HI_SS0112 US US 0.575770222762704 0.424229777237296
HI_SS0117 US US 0.57667894732743 0.42332105267257
HI_SS0132 CAN US 0.581652828573359 0.418347171426641
HI_SS0134 US US 0.572973577369373 0.427026422630627
NS_SS0838 US US 0.59070583612882 0.40929416387118
NS_SS0752 US US 0.540376060611153 0.459623939388847
NS_SS0846 US US 0.52113832097369 0.47886167902631
NS_SS0825 CAN US 0.561256674640504 0.438743325359496
NS_SS1442 CAN CAN 0.446799809885527 0.553200190114473
NS_SS0740 US US 0.547184905108199 0.452815094891801
NS_SS0811 US US 0.610607399367427 0.389392600632573
NS_SS0755 CAN US 0.524115974826497 0.475884025173503
NS_SS1427 US US 0.686362068490463 0.313637931509537
NS_SS1010 CAN US 0.569915580430926 0.430084419569074
NS_SS0829 CAN CAN 0.437105488741866 0.562894511258134
NS_SS1008 US US 0.502666337433328 0.497333662566672
NS_SS0881 CAN US 0.539357826870499 0.460642173129501
NS_SS1424 CAN CAN 0.425460182080848 0.574539817919152
NS_SS1447 US US 0.581562366997597 0.418437633002403
NS_SS1262 CAN US 0.510034074487938 0.489965925512062
NS_SS0826 US CAN 0.48672975126233 0.51327024873767
NS_SS1448 US CAN 0.412413965289106 0.587586034710894
NS_SS1446 CAN US 0.62485090389994 0.37514909610006
NS_SS0745 US US 0.568883165657763 0.431116834342237
NS_SS1439 US US 0.535832105739482 0.464167894260518
NS_SS0760 CAN US 0.521726322591462 0.478273677408538
NS_SS0865 CAN CAN 0.496451843984652 0.503548156015348
NS_SS0759 US US 0.509552409906805 0.490447590093195
NS_SS0842 CAN CAN 0.400701218337475 0.599298781662525
NS_SS1011 CAN US 0.550841471225748 0.449158528774252
NS_SS0883 US US 0.578178148314055 0.421821851685945
