Ind.ID origin.pop pred.pop US CAN
HI_SS0039 CAN US 0.55168255065835 0.44831744934165
HI_SS0043 CAN US 0.547212157603026 0.452787842396974
HI_SS0054 CAN US 0.542628113661282 0.457371886338718
HI_SS0095 US US 0.544579975184117 0.455420024815883
HI_SS0112 CAN US 0.540293694631568 0.459706305368432
HI_SS0124 US US 0.543321137027649 0.456678862972351
HI_SS0134 US US 0.547133075698859 0.452866924301141
NS_SS1432 CAN US 0.540302890048011 0.459697109951989
NS_SS0884 CAN US 0.541723000061454 0.458276999938546
NS_SS0752 US US 0.541461270388979 0.458538729611021
NS_SS0843 US US 0.539885997551403 0.460114002448597
NS_SS0825 CAN US 0.543859587964641 0.456140412035359
NS_SS1453 US US 0.532661336268291 0.467338663731709
NS_SS0875 US US 0.544006406104428 0.455993593895572
NS_SS0751 US US 0.535253800350929 0.464746199649071
NS_SS0758 US US 0.538568439086083 0.461431560913917
NS_SS1444 US US 0.541164537533651 0.458835462466349
NS_SS1010 US US 0.53053457931951 0.46946542068049
NS_SS0823 CAN US 0.546947236200503 0.453052763799497
NS_SS1008 CAN US 0.539204840457288 0.460795159542712
NS_SS0744 US US 0.556036606789416 0.443963393210584
NS_SS0804 US US 0.535224008710987 0.464775991289013
NS_SS1438 US US 0.544329159733985 0.455670840266015
NS_SS0746 US US 0.54581681700313 0.45418318299687
NS_SS0880 CAN US 0.541634561027449 0.458365438972551
NS_SS0753 CAN US 0.552394719553974 0.447605280446026
NS_SS0872 CAN US 0.537815049095124 0.462184950904876
NS_SS0826 CAN US 0.55372301836958 0.44627698163042
NS_SS0802 CAN US 0.547192627963962 0.452807372036038
NS_SS0747 US US 0.558433887384854 0.441566112615146
NS_SS0742 US US 0.554008225920969 0.445991774079031
NS_SS1439 US US 0.547284273582182 0.452715726417818
NS_SS0842 CAN US 0.562740761044866 0.437259238955134
NS_SS0830 CAN US 0.556999762307121 0.443000237692879
NS_SS1011 US US 0.538708643085067 0.461291356914933
