Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US US 0.528419382202002 0.471580617797998
HI_SS0039 CAN US 0.523700930738441 0.476299069261559
HI_SS0043 US CAN 0.461759194691668 0.538240805308332
HI_SS0053 US US 0.559695056859762 0.440304943140238
HI_SS0087 US US 0.595988344837515 0.404011655162485
HI_SS0114 US CAN 0.41735921519868 0.58264078480132
HI_SS0124 CAN US 0.566980770049918 0.433019229950082
HI_SS0132 US US 0.562031360063187 0.437968639936813
NS_SS0838 US US 0.553167424074267 0.446832575925733
NS_SS0839 US US 0.532490349237405 0.467509650762595
NS_SS0748 CAN US 0.550159810295497 0.449840189704503
NS_SS0825 CAN US 0.509634971760597 0.490365028239403
NS_SS1453 US US 0.522771534488319 0.477228465511681
NS_SS0875 CAN CAN 0.439335678152471 0.560664321847529
NS_SS0867 CAN US 0.610370476089188 0.389629523910812
NS_SS0755 US US 0.549087919767912 0.450912080232088
NS_SS0758 US US 0.582921856478674 0.417078143521326
NS_SS1010 US CAN 0.499310404968945 0.500689595031055
NS_SS0823 US US 0.50680650188816 0.49319349811184
NS_SS0844 CAN US 0.57768220043388 0.42231779956612
NS_SS0881 CAN CAN 0.488655243367329 0.511344756632671
NS_SS0834 CAN CAN 0.460392726757115 0.539607273242884
NS_SS0804 US US 0.532737717422481 0.467262282577519
NS_SS1438 CAN US 0.507585327762859 0.492414672237141
NS_SS0746 US US 0.540054119073648 0.459945880926352
NS_SS0879 CAN US 0.531983933530479 0.468016066469521
NS_SS1434 CAN US 0.512741070981164 0.487258929018836
NS_SS0826 US CAN 0.432136211895709 0.567863788104291
NS_SS0739 CAN CAN 0.391576793455745 0.608423206544255
NS_SS0803 CAN US 0.502440496114755 0.497559503885245
NS_SS0865 US CAN 0.451861113431491 0.548138886568509
NS_SS0874 CAN CAN 0.351424133364347 0.648575866635653
NS_SS0842 US CAN 0.390267977680091 0.609732022319909
NS_SS1011 US CAN 0.496710164481155 0.503289835518845
NS_SS0749 CAN US 0.617558633867759 0.382441366132241
