Ind.ID pred.pop pop.1 pop.2
1 pop.1 0.998758030556726 0.00124196944327415
2 pop.1 0.999467520886036 0.000532479113964257
3 pop.1 0.99961473931537 0.000385260684629629
4 pop.1 0.999085368189206 0.000914631810793542
5 pop.1 0.999586474842685 0.000413525157314631
6 pop.1 0.999789201590708 0.000210798409291946
7 pop.1 0.997684766934465 0.00231523306553494
8 pop.1 0.999428628119647 0.000571371880352833
9 pop.1 0.998528500283192 0.00147149971680816
10 pop.1 0.999822102276602 0.000177897723397824
11 pop.1 0.999690813784419 0.00030918621558107
12 pop.1 0.999598769901496 0.000401230098503791
13 pop.1 0.998752864808869 0.0012471351911314
14 pop.1 0.999121406220523 0.000878593779476633
15 pop.1 0.999642420678834 0.000357579321165979
16 pop.1 0.999248937963178 0.000751062036821848
17 pop.1 0.999451174357146 0.000548825642853634
18 pop.1 0.999420633037681 0.000579366962319416
19 pop.1 0.999199663914982 0.000800336085018283
20 pop.1 0.999822541815709 0.00017745818429149
21 pop.1 0.999433399960125 0.000566600039875076
22 pop.1 0.999269657436541 0.000730342563459274
23 pop.1 0.997745628923015 0.00225437107698467
24 pop.1 0.998870170943341 0.00112982905665882
25 pop.1 0.999362437915004 0.000637562084996324
26 pop.1 0.999643478259106 0.000356521740893734
27 pop.1 0.999819959236922 0.000180040763078315
28 pop.1 0.999128538911298 0.000871461088701841
29 pop.1 0.997317412979773 0.00268258702022706
30 pop.1 0.999734437799914 0.000265562200086333
31 pop.1 0.999170879649524 0.000829120350475554
32 pop.1 0.998057005868123 0.00194299413187726
33 pop.1 0.997420500949898 0.00257949905010224
34 pop.1 0.999286496029609 0.000713503970390605
35 pop.1 0.9989720479789 0.00102795202109962
36 pop.1 0.99978256722679 0.00021743277321018
37 pop.1 0.999504790087732 0.000495209912267591
38 pop.1 0.999871123449629 0.000128876550370971
39 pop.1 0.998379076280171 0.00162092371982892
40 pop.1 0.998893442713328 0.00110655728667208
41 pop.1 0.999580409316835 0.000419590683164883
42 pop.1 0.999618932424979 0.000381067575020766
43 pop.1 0.999463398850258 0.000536601149741855
44 pop.1 0.998606661379684 0.00139333862031588
45 pop.1 0.999608092565381 0.00039190743461881
46 pop.1 0.999328685669553 0.000671314330446759
47 pop.1 0.999479679046683 0.00052032095331711
48 pop.1 0.999077848720605 0.000922151279395433
49 pop.2 6.37501832099445e-07 0.999999362498168
50 pop.2 2.82859669822536e-07 0.99999971714033
51 pop.2 7.19346838876913e-07 0.999999280653161
52 pop.2 7.72151195232651e-07 0.999999227848805
53 pop.2 5.02909350700113e-07 0.999999497090649
54 pop.2 3.14343856750639e-07 0.999999685656143
55 pop.2 1.23586816901931e-06 0.999998764131831
56 pop.2 3.0838970583415e-07 0.999999691610294
57 pop.2 1.02220422916453e-07 0.999999897779577
58 pop.2 4.10999282210676e-07 0.999999589000718
59 pop.2 8.70779577888464e-07 0.999999129220422
60 pop.2 1.29735764119379e-06 0.999998702642359
61 pop.2 2.32283204533262e-07 0.999999767716795
62 pop.2 3.19684586252518e-07 0.999999680315414
63 pop.2 6.15044212664048e-07 0.999999384955787
64 pop.2 3.60693244795476e-07 0.999999639306755
65 pop.2 6.25328033698335e-07 0.999999374671966
66 pop.2 6.75937829943401e-07 0.99999932406217
67 pop.2 2.28129649905902e-07 0.99999977187035
68 pop.2 5.48483749257804e-07 0.999999451516251
69 pop.2 4.20828654771959e-07 0.999999579171345
70 pop.2 1.07719860180961e-07 0.99999989228014
71 pop.2 8.45723227069472e-07 0.999999154276773
72 pop.2 2.35339340832953e-06 0.999997646606592
73 pop.2 5.69587555331554e-07 0.999999430412445
74 pop.2 1.46000853575034e-06 0.999998539991464
75 pop.2 5.47228927294005e-07 0.999999452771073
76 pop.2 1.90609210209488e-07 0.99999980939079
77 pop.2 1.21345227387269e-06 0.999998786547726
78 pop.2 7.19376967907004e-07 0.999999280623032
79 pop.2 6.51041428805081e-07 0.999999348958571
80 pop.2 3.5460493709388e-07 0.999999645395063
81 pop.2 4.3032172069854e-07 0.999999569678279
82 pop.2 4.56350526124481e-07 0.999999543649474
83 pop.2 5.16212911350163e-07 0.999999483787089
84 pop.2 2.14461709458488e-07 0.99999978553829
85 pop.2 3.80607486347329e-07 0.999999619392514
86 pop.2 5.91911516389913e-07 0.999999408088484
87 pop.2 8.64691620225693e-07 0.99999913530838
88 pop.2 5.57971526664605e-07 0.999999442028473
89 pop.2 2.61262640515838e-07 0.999999738737359
90 pop.2 4.11278964782891e-07 0.999999588721035
91 pop.2 1.22233387787481e-06 0.999998777666122
92 pop.2 2.29540937974888e-06 0.99999770459062
93 pop.2 8.36407304865061e-07 0.999999163592695
94 pop.2 7.06207181259244e-07 0.999999293792819
95 pop.2 6.32684570888187e-07 0.999999367315429
96 pop.2 2.61204810258637e-07 0.99999973879519
97 pop.2 3.54938106249418e-07 0.999999645061894
98 pop.2 2.27009675218663e-06 0.999997729903248
99 pop.2 1.06347539826362e-06 0.999998936524602
100 pop.2 2.58419972753247e-07 0.999999741580027
101 pop.2 6.42707483295938e-07 0.999999357292517
102 pop.2 6.64252396631574e-07 0.999999335747603
103 pop.2 8.84815299803959e-07 0.9999991151847
104 pop.2 1.02589595469871e-06 0.999998974104045
105 pop.2 1.00955682672466e-06 0.999998990443173
106 pop.2 0.00385026074413704 0.996149739255863
107 pop.2 0.0147849701054936 0.985215029894506
108 pop.2 0.00876809877186142 0.991231901228139
109 pop.2 0.0282588578204677 0.971741142179532
110 pop.2 0.0104131330540427 0.989586866945957
111 pop.2 0.0368452112320811 0.963154788767919
112 pop.2 0.0108293036727327 0.989170696327267
113 pop.2 0.0196040072113251 0.980395992788675
114 pop.2 0.0239640238047096 0.97603597619529
115 pop.2 0.0172223363344152 0.982777663665585
116 pop.2 0.0122099134900172 0.987790086509983
117 pop.2 0.0231071584374232 0.976892841562577
118 pop.2 0.00925435337624702 0.990745646623753
119 pop.2 0.00725068189302268 0.992749318106977
120 pop.2 0.00539578953432985 0.99460421046567
121 pop.2 0.0455736711081156 0.954426328891884
122 pop.2 0.00265536699766865 0.997344633002331
123 pop.2 0.00330816212111927 0.996691837878881
124 pop.2 0.00495887133779566 0.995041128662204
125 pop.2 0.0128704673049669 0.987129532695033
126 pop.2 0.0223843740048238 0.977615625995176
127 pop.2 0.02737779072245 0.97262220927755
128 pop.2 0.0188250521890929 0.981174947810907
129 pop.2 0.0221029176054041 0.977897082394596
130 pop.2 0.0148926013756752 0.985107398624325
131 pop.2 0.0139026825972251 0.986097317402775
132 pop.2 0.00919653762255148 0.990803462377449
133 pop.2 0.00597696339025169 0.994023036609748
134 pop.2 0.00101753194481323 0.998982468055187
135 pop.2 0.0115974497410569 0.988402550258943
136 pop.2 0.00969653289812825 0.990303467101872
137 pop.2 0.0230741292886454 0.976925870711355
138 pop.2 0.0105060383522654 0.989493961647735
139 pop.2 0.00324541002651234 0.996754589973488
140 pop.2 0.00452466482697247 0.995475335173028
141 pop.2 0.030745655174558 0.969254344825442
142 pop.2 0.0143869752721628 0.985613024727837
143 pop.2 0.00637710681729998 0.9936228931827
144 pop.2 0.00871458772370046 0.9912854122763
145 pop.2 0.03210671707692 0.96789328292308
146 pop.2 0.00715163551653587 0.992848364483464
147 pop.2 0.0107057497800442 0.989294250219956
148 pop.2 0.00882134118166746 0.991178658818333
149 pop.2 0.0103215905338501 0.98967840946615
150 pop.2 0.0108781441333186 0.989121855866681
151 pop.2 0.00832280895678237 0.991677191043218
152 pop.2 0.0482862668102601 0.95171373318974
153 pop.2 0.0189470618564365 0.981052938143564
154 pop.2 0.0255997035776609 0.974400296422339
155 pop.2 0.00399518291247502 0.996004817087525
156 pop.2 0.00909519405467891 0.990904805945321
157 pop.2 0.00921883155304542 0.990781168446955
158 pop.2 0.00746663609958229 0.992533363900418
159 pop.2 0.00853756435277742 0.991462435647223
160 pop.2 0.0157738189033516 0.984226181096648
161 pop.2 0.00675458208015723 0.993245417919843
162 pop.2 0.0111208481935253 0.988879151806475
163 pop.2 0.0164200174558659 0.983579982544134
164 pop.2 0.0056371522669427 0.994362847733057
165 pop.2 0.00693418824210451 0.993065811757896
166 pop.2 0.00751544493269913 0.992484555067301
167 pop.2 0.011614112753976 0.988385887246024
168 pop.2 0.01041379538916 0.98958620461084
169 pop.2 0.0180587564658964 0.981941243534104
170 pop.2 0.00533079607053568 0.994669203929464
171 pop.2 0.00948356593575229 0.990516434064248
172 pop.2 0.00868814506202357 0.991311854937976
173 pop.2 0.0366971818462926 0.963302818153707
174 pop.2 0.0231339361664539 0.976866063833546
175 pop.2 0.0148100566481026 0.985189943351897
176 pop.2 0.0128247035367666 0.987175296463233
177 pop.2 0.0173371720003239 0.982662827999676
178 pop.2 0.0197726821767798 0.98022731782322
179 pop.2 0.00567381248241773 0.994326187517582
180 pop.2 0.0119171388617549 0.988082861138245
181 pop.2 0.0077489350095926 0.992251064990407
182 pop.2 0.00553230406448732 0.994467695935513
183 pop.2 0.00970350728942027 0.99029649271058
184 pop.2 0.032998883805627 0.967001116194373
185 pop.2 0.0322381866102805 0.96776181338972
186 pop.2 0.0242871688411919 0.975712831158808
187 pop.2 0.00970355203251502 0.990296447967485
188 pop.2 0.011215074131024 0.988784925868976
189 pop.2 0.00389989103365406 0.996100108966346
