Ind.ID pred.pop pop.1 pop.2
1 pop.1 0.999272590494375 0.000727409505624776
2 pop.1 0.998929006531065 0.00107099346893491
3 pop.1 0.998574865529357 0.00142513447064341
4 pop.1 0.997915797663571 0.00208420233642881
5 pop.1 0.999385381683867 0.000614618316133297
6 pop.1 0.999281424050503 0.000718575949497202
7 pop.1 0.998264642613167 0.00173535738683295
8 pop.1 0.999211768192429 0.000788231807570594
9 pop.1 0.998124025660141 0.00187597433985909
10 pop.1 0.99946736437918 0.000532635620819955
11 pop.1 0.998455002430536 0.00154499756946447
12 pop.1 0.998820877200442 0.00117912279955767
13 pop.1 0.996229340252093 0.00377065974790658
14 pop.1 0.998653378059277 0.00134662194072321
15 pop.1 0.997445885876655 0.00255411412334472
16 pop.1 0.998369184450902 0.00163081554909805
17 pop.1 0.997088470144981 0.00291152985501919
18 pop.1 0.999256726605996 0.000743273394004484
19 pop.1 0.998752892067519 0.00124710793248062
20 pop.1 0.998075961873683 0.00192403812631736
21 pop.1 0.998658307221093 0.00134169277890694
22 pop.1 0.998554268425803 0.00144573157419681
23 pop.1 0.997663914679712 0.00233608532028762
24 pop.1 0.997453363242838 0.0025466367571616
25 pop.1 0.998354590213696 0.00164540978630401
26 pop.1 0.999546976803884 0.000453023196116176
27 pop.1 0.999562728650748 0.000437271349251644
28 pop.1 0.999202450368788 0.000797549631212036
29 pop.1 0.999169923620722 0.000830076379277678
30 pop.1 0.999188490405781 0.000811509594219495
31 pop.1 0.998914019858003 0.00108598014199723
32 pop.1 0.999239681480709 0.000760318519290926
33 pop.1 0.999265811076289 0.000734188923711465
34 pop.1 0.998698555245828 0.0013014447541716
35 pop.1 0.999588981871594 0.000411018128405605
36 pop.1 0.997744077364129 0.00225592263587138
37 pop.1 0.997348323050568 0.00265167694943202
38 pop.1 0.998507178100773 0.00149282189922739
39 pop.1 0.999554697854547 0.000445302145453352
40 pop.1 0.998908489282521 0.00109151071747948
41 pop.1 0.998782931943055 0.00121706805694455
42 pop.1 0.999171928804763 0.00082807119523709
43 pop.1 0.998739825287639 0.00126017471236073
44 pop.1 0.99688056566868 0.00311943433132023
45 pop.1 0.996455162664765 0.0035448373352347
46 pop.1 0.999402357839015 0.000597642160985012
47 pop.1 0.999330072096943 0.000669927903057199
48 pop.1 0.996422406633915 0.00357759336608487
49 pop.2 2.45317482938333e-06 0.999997546825171
50 pop.2 5.14827398122719e-07 0.999999485172602
51 pop.2 3.48312283945208e-06 0.999996516877161
52 pop.2 9.35554921371545e-07 0.999999064445079
53 pop.2 3.42387234043448e-07 0.999999657612766
54 pop.2 5.31369674774066e-07 0.999999468630325
55 pop.2 1.16221967515985e-06 0.999998837780325
56 pop.2 8.25979362085612e-07 0.999999174020638
57 pop.2 1.44387678484735e-06 0.999998556123215
58 pop.2 5.91622752629981e-07 0.999999408377247
59 pop.2 2.96619047553051e-06 0.999997033809524
60 pop.2 1.34224384314175e-06 0.999998657756157
61 pop.2 5.00843229240053e-07 0.999999499156771
62 pop.2 1.67461045944156e-06 0.999998325389541
63 pop.2 2.03745060172626e-06 0.999997962549398
64 pop.2 5.78976234901014e-07 0.999999421023765
65 pop.2 2.18890999412372e-06 0.999997811090006
66 pop.2 1.30029698838641e-06 0.999998699703012
67 pop.2 9.65860369114411e-07 0.999999034139631
68 pop.2 1.42808339170732e-06 0.999998571916608
69 pop.2 2.65836920826067e-06 0.999997341630792
70 pop.2 4.35272377833543e-06 0.999995647276222
71 pop.2 9.87322218208441e-07 0.999999012677782
72 pop.2 6.82180891681125e-07 0.999999317819108
73 pop.2 7.08367272412274e-07 0.999999291632728
74 pop.2 9.58681998418128e-07 0.999999041318002
75 pop.2 2.02562573274991e-06 0.999997974374267
76 pop.2 1.50180453192734e-06 0.999998498195468
77 pop.2 1.24681239661938e-06 0.999998753187603
78 pop.2 1.04753531411389e-06 0.999998952464686
79 pop.2 5.95079898830561e-07 0.999999404920101
80 pop.2 2.41702560411209e-06 0.999997582974396
81 pop.2 8.17737279531588e-07 0.99999918226272
82 pop.2 1.05871895997303e-06 0.99999894128104
83 pop.2 1.07246125351782e-06 0.999998927538747
84 pop.2 3.04577832665512e-06 0.999996954221673
85 pop.2 2.21045823199146e-06 0.999997789541768
86 pop.2 5.90923641521444e-07 0.999999409076358
87 pop.2 2.32781272765548e-06 0.999997672187272
88 pop.2 7.32229391482813e-07 0.999999267770609
89 pop.2 8.27778632945861e-07 0.999999172221367
90 pop.2 1.20804612552171e-06 0.999998791953875
91 pop.2 6.15848965696989e-07 0.999999384151034
92 pop.2 7.07563529513469e-07 0.99999929243647
93 pop.2 9.44147341859514e-07 0.999999055852658
94 pop.2 1.32466140772485e-06 0.999998675338592
95 pop.2 8.66540170963761e-07 0.999999133459829
96 pop.2 1.69341926300677e-06 0.999998306580737
97 pop.2 1.73416112071167e-06 0.999998265838879
98 pop.2 9.62024463771843e-07 0.999999037975536
99 pop.2 9.24392880124858e-07 0.99999907560712
100 pop.2 3.55367621165417e-07 0.999999644632379
101 pop.2 9.92216173330642e-07 0.999999007783827
102 pop.2 1.87079991615015e-06 0.999998129200084
103 pop.2 6.18538099559031e-07 0.9999993814619
104 pop.2 6.4049722033037e-07 0.99999935950278
105 pop.2 1.8362149880252e-06 0.999998163785012
106 pop.2 0.0103929144330391 0.989607085566961
107 pop.2 0.00702110506099666 0.992978894939003
108 pop.2 0.00856735249177611 0.991432647508224
109 pop.2 0.0144061626034049 0.985593837396595
110 pop.2 0.00688260392743945 0.993117396072561
111 pop.2 0.0198673119509956 0.980132688049004
112 pop.2 0.00427851735633723 0.995721482643663
113 pop.2 0.0066366173334358 0.993363382666564
114 pop.2 0.00724275348605779 0.992757246513942
115 pop.2 0.0146720496301229 0.985327950369877
116 pop.2 0.017577942209638 0.982422057790362
117 pop.2 0.0173106707679842 0.982689329232016
118 pop.2 0.0179961627113365 0.982003837288663
119 pop.2 0.0146943542936806 0.985305645706319
120 pop.2 0.00551029364901093 0.994489706350989
121 pop.2 0.0200883716102377 0.979911628389762
122 pop.2 0.0199846112460897 0.98001538875391
123 pop.2 0.0108629466136462 0.989137053386354
124 pop.2 0.0413573930917651 0.958642606908235
125 pop.2 0.0243442967985835 0.975655703201416
126 pop.2 0.0034604730911481 0.996539526908852
127 pop.2 0.00464785416672513 0.995352145833275
128 pop.2 0.0191148939877223 0.980885106012278
129 pop.2 0.00474190735274539 0.995258092647255
130 pop.2 0.0141104222383849 0.985889577761615
131 pop.2 0.012832137326968 0.987167862673032
132 pop.2 0.0189317211198328 0.981068278880167
133 pop.2 0.0208348038599186 0.979165196140081
134 pop.2 0.00417244947829335 0.995827550521707
135 pop.2 0.026835338552848 0.973164661447152
136 pop.2 0.0192945835414251 0.980705416458575
137 pop.2 0.0185541975796822 0.981445802420318
138 pop.2 0.0218405365980728 0.978159463401927
139 pop.2 0.0206224960395026 0.979377503960497
140 pop.2 0.00494066826080143 0.995059331739199
141 pop.2 0.0158863864767573 0.984113613523243
142 pop.2 0.0118905956798927 0.988109404320107
143 pop.2 0.00601354741795132 0.993986452582049
144 pop.2 0.0114992438733141 0.988500756126686
145 pop.2 0.0104520194764338 0.989547980523566
146 pop.2 0.0441436422621169 0.955856357737883
147 pop.2 0.00872803176331656 0.991271968236683
148 pop.2 0.0127012172248851 0.987298782775115
149 pop.2 0.0139004997847339 0.986099500215266
150 pop.2 0.0319677311248946 0.968032268875105
151 pop.2 0.0092851634299842 0.990714836570016
152 pop.2 0.0172254641846182 0.982774535815382
153 pop.2 0.00587198567874642 0.994128014321254
154 pop.2 0.0218963246157344 0.978103675384266
155 pop.2 0.0131011913094923 0.986898808690508
156 pop.2 0.00657342106895794 0.993426578931042
157 pop.2 0.0120200477554187 0.987979952244581
158 pop.2 0.0161838867384132 0.983816113261587
159 pop.2 0.0120536518204978 0.987946348179502
