Ind.ID pred.pop CAN US
HI_SS0296 CAN 0.905428074564308 0.0945719254356924
HI_SS0297 CAN 0.991153271465003 0.00884672853499691
HI_SS0299 CAN 0.980169611288571 0.0198303887114287
HI_SS0300 CAN 0.942266691375693 0.0577333086243066
HI_SS0301 CAN 0.786758419478474 0.213241580521526
HI_SS0302 CAN 0.969880321549361 0.0301196784506386
HI_SS0303 CAN 0.872184470501892 0.127815529498108
HI_SS0304 CAN 0.800864617251052 0.199135382748948
HI_SS0306 US 0.416675893377491 0.583324106622509
HI_SS0307 US 0.340851912076139 0.659148087923861
HI_SS0308 CAN 0.551369872349494 0.448630127650506
HI_SS0309 CAN 0.950209911463156 0.0497900885368435
HI_SS0310 CAN 0.88463171686284 0.11536828313716
HI_SS0311 CAN 0.858145552690338 0.141854447309662
HI_SS0314 CAN 0.930976271121144 0.0690237288788562
HI_SS0316 CAN 0.919992329829941 0.0800076701700589
HI_SS0317 US 0.36977791350374 0.63022208649626
HI_SS0318 CAN 0.779024622272833 0.220975377727167
HI_SS0319 CAN 0.975805502955627 0.024194497044373
HI_SS0320 US 0.254306193355714 0.745693806644286
HI_SS0321 CAN 0.987518580785875 0.0124814192141252
HI_SS0323 CAN 0.962419427098259 0.0375805729017413
HI_SS0325 CAN 0.834016835182816 0.165983164817184
HI_SS0327 CAN 0.932821908903335 0.0671780910966652
HI_SS0329 CAN 0.686774826619785 0.313225173380215
HI_SS0333 CAN 0.937611801793972 0.0623881982060279
HI_SS0334 CAN 0.918364931291575 0.0816350687084254
HI_SS0335 CAN 0.857639121599405 0.142360878400595
HI_SS0339 CAN 0.91654408549784 0.0834559145021596
HI_SS0343 US 0.398131182764327 0.601868817235673
HI_SS0344 CAN 0.898923343223252 0.101076656776748
HI_SS0345 US 0.136010273483938 0.863989726516062
HI_SS0346 CAN 0.957948960471169 0.0420510395288307
HI_SS0350 CAN 0.957367016126431 0.0426329838735692
HI_SS0351 CAN 0.990424813900848 0.00957518609915242
HI_SS0352 US 0.0913183199976705 0.908681680002329
HI_SS0362 CAN 0.86363226040554 0.13636773959446
HI_SS0363 CAN 0.823029635350034 0.176970364649966
HI_SS0365 CAN 0.933406747163486 0.0665932528365137
HI_SS0366 CAN 0.875329609786644 0.124670390213356
HI_SS0367 CAN 0.973788103312266 0.0262118966877339
HI_SS0369 US 0.323199277751859 0.676800722248141
HI_SS0370 CAN 0.958559657853716 0.0414403421462844
HI_SS0371 CAN 0.568087541366131 0.431912458633869
HI_SS0373 US 0.433653167377893 0.566346832622107
HI_SS0374 CAN 0.935113649700113 0.0648863502998865
HI_SS0377 CAN 0.720572563345976 0.279427436654024
HI_SS0379 CAN 0.990996204932145 0.00900379506785487
HI_SS0380 CAN 0.91525238236776 0.0847476176322403
HI_SS0381 US 0.435433708279972 0.564566291720028
HI_SS0384 US 0.411157910530009 0.588842089469991
HI_SS0385 CAN 0.985363131319166 0.014636868680834
HI_SS0617 CAN 0.977976819752653 0.0220231802473465
HI_SS0618 CAN 0.675859171491155 0.324140828508845
HI_SS0619 CAN 0.768560469795738 0.231439530204262
HI_SS0620 CAN 0.955497248480054 0.0445027515199464
HI_SS0621 CAN 0.642927761497863 0.357072238502137
HI_SS0622 CAN 0.83792435770545 0.16207564229455
HI_SS0626 CAN 0.818137063877617 0.181862936122383
HI_SS0627 CAN 0.969116280773915 0.0308837192260849
HI_SS0628 CAN 0.837452223581529 0.162547776418471
HI_SS0629 CAN 0.936400843040642 0.0635991569593581
HI_SS0630 CAN 0.762969328697427 0.237030671302573
HI_SS0631 CAN 0.977820214977753 0.0221797850222467
HI_SS0632 CAN 0.903438417823498 0.0965615821765022
HI_SS0633 CAN 0.958442689506969 0.0415573104930315
HI_SS0634 CAN 0.917662684070625 0.0823373159293749
HI_SS0635 CAN 0.917014729688311 0.0829852703116888
HI_SS0637 CAN 0.644946783785065 0.355053216214935
HI_SS0638 CAN 0.759803830849629 0.240196169150371
HI_SS0639 CAN 0.854840759782195 0.145159240217805
HI_SS0640 CAN 0.931333659066156 0.0686663409338441
HI_SS0641 CAN 0.826462676274862 0.173537323725138
HI_SS0642 CAN 0.957343154534396 0.0426568454656043
HI_SS0645 CAN 0.766333820272002 0.233666179727998
HI_SS0646 CAN 0.831468137554278 0.168531862445722
HI_SS0647 CAN 0.920794932046403 0.0792050679535972
HI_SS0648 CAN 0.741319067768333 0.258680932231667
HI_SS0649 CAN 0.971301332877743 0.0286986671222574
HI_SS0650 CAN 0.807742651445056 0.192257348554944
HI_SS0651 CAN 0.925671227388882 0.0743287726111178
HI_SS0652 CAN 0.901505967721304 0.0984940322786964
HI_SS0559 CAN 0.985955049903639 0.0140449500963612
HI_SS0563 CAN 0.93764311988167 0.0623568801183295
HI_SS0564 CAN 0.951049673752713 0.0489503262472873
HI_SS0565 CAN 0.960594790637075 0.0394052093629251
HI_SS0569 CAN 0.860437680880699 0.139562319119301
HI_SS0570 CAN 0.983797642983593 0.0162023570164068
HI_SS0572 CAN 0.827401863970958 0.172598136029042
HI_SS0576 CAN 0.811530773244203 0.188469226755797
HI_SS0579 CAN 0.808838590842419 0.191161409157581
HI_SS0580 CAN 0.978551762408686 0.021448237591314
HI_SS0581 CAN 0.846924578004366 0.153075421995634
HI_SS0583 CAN 0.827988494771773 0.172011505228227
HI_SS0586 CAN 0.892415795135316 0.107584204864684
HI_SS0588 CAN 0.989171752099296 0.0108282479007036
HI_SS0595 US 0.34795765646396 0.65204234353604
HI_SS0596 CAN 0.816696521668009 0.183303478331991
HI_SS0597 CAN 0.936405127950821 0.0635948720491789
HI_SS0600 CAN 0.924983662771084 0.0750163372289157
HI_SS0601 CAN 0.934443244828198 0.0655567551718023
HI_SS0602 CAN 0.963647608592976 0.0363523914070235
HI_SS0604 CAN 0.936955504388382 0.0630444956116182
HI_SS0605 CAN 0.850401487534625 0.149598512465375
HI_SS0608 CAN 0.993584450829947 0.00641554917005271
HI_SS0609 CAN 0.920112179048351 0.079887820951649
HI_SS0611 US 0.205823803700323 0.794176196299677
HI_SS0612 CAN 0.863617249588195 0.136382750411805
HI_SS0613 CAN 0.658652189009973 0.341347810990027
HI_SS0615 CAN 0.917539028129653 0.0824609718703474
HI_SS0001 CAN 0.895526020221935 0.104473979778065
HI_SS0002 CAN 0.977965607364349 0.0220343926356509
HI_SS0004 CAN 0.98001887872118 0.0199811212788198
HI_SS0005 CAN 0.8297692207233 0.1702307792767
HI_SS0006 CAN 0.917660083137784 0.0823399168622159
HI_SS0007 CAN 0.868535453981006 0.131464546018994
HI_SS0008 CAN 0.875760791457118 0.124239208542882
HI_SS0009 CAN 0.907951484128845 0.0920485158711555
HI_SS0010 CAN 0.88899260308047 0.11100739691953
HI_SS0011 CAN 0.887394631667857 0.112605368332143
HI_SS0012 CAN 0.863939594001126 0.136060405998874
HI_SS0025 CAN 0.511091481579841 0.488908518420159
HI_SS0028 CAN 0.839840167993879 0.160159832006121
HI_SS0030 CAN 0.824113530514492 0.175886469485508
HI_SS0031 CAN 0.853628453631404 0.146371546368596
HI_SS0034 CAN 0.932965186543929 0.0670348134560708
HI_SS0036 CAN 0.801178199752914 0.198821800247086
HI_SS0037 CAN 0.913499661473451 0.0865003385265491
HI_SS0044 CAN 0.76366617277682 0.23633382722318
HI_SS0047 CAN 0.803659018189193 0.196340981810807
HI_SS0051 CAN 0.943936869438316 0.0560631305616835
HI_SS0057 CAN 0.860187550260276 0.139812449739724
HI_SS0058 CAN 0.876980508282333 0.123019491717667
HI_SS0060 CAN 0.839886735524266 0.160113264475734
HI_SS0097 US 0.25847269141576 0.74152730858424
HI_SS0099 CAN 0.910718909507409 0.0892810904925914
HI_SS0108 CAN 0.578142623460356 0.421857376539644
HI_SS0110 CAN 0.952677108936871 0.0473228910631294
HI_SS0111 CAN 0.784100567408557 0.215899432591443
HI_SS0113 CAN 0.963020178662293 0.0369798213377071
HI_SS0115 CAN 0.777494033352719 0.222505966647281
HI_SS0116 CAN 0.771225172766324 0.228774827233676
HI_SS0119 CAN 0.892600669249632 0.107399330750368
HI_SS0120 CAN 0.90624343998682 0.0937565600131796
HI_SS0121 CAN 0.821469146917639 0.178530853082361
HI_SS0122 US 0.371847847320278 0.628152152679722
HI_SS0123 CAN 0.990140530061473 0.00985946993852749
HI_SS0125 CAN 0.660367253891746 0.339632746108254
HI_SS0128 CAN 0.971547761689058 0.0284522383109419
HI_SS0131 CAN 0.712074803328329 0.287925196671671
HI_SS0133 CAN 0.866358217119209 0.133641782880791
HI_SS0142 CAN 0.590485623537984 0.409514376462016
HI_SS0145 CAN 0.926917326374324 0.0730826736256758
HI_SS0146 CAN 0.719591168006521 0.280408831993479
HI_SS0147 CAN 0.782035485712409 0.217964514287591
HI_SS0193 CAN 0.992831280648706 0.00716871935129448
HI_SS0194 CAN 0.9177813626084 0.0822186373915996
HI_SS0197 US 0.182507942444937 0.817492057555063
HI_SS0198 CAN 0.851078737863353 0.148921262136647
HI_SS0199 CAN 0.676865323072686 0.323134676927314
HI_SS0201 US 0.118653087927457 0.881346912072543
HI_SS0215 CAN 0.825869723575798 0.174130276424202
HI_SS0218 CAN 0.83995059166284 0.16004940833716
HI_SS0222 CAN 0.904679418866051 0.0953205811339487
HI_SS0230 CAN 0.890065961672984 0.109934038327016
HI_SS0234 CAN 0.942921923384477 0.0570780766155228
HI_SS0240 CAN 0.814375081531049 0.185624918468951
HI_SS0241 CAN 0.965663882408052 0.0343361175919481
HI_SS0242 CAN 0.976605589306965 0.0233944106930347
HI_SS0247 CAN 0.972671593755532 0.0273284062444675
HI_SS0248 CAN 0.957497536954706 0.0425024630452944
HI_SS0252 CAN 0.842744023102803 0.157255976897197
HI_SS0254 CAN 0.952503929769411 0.0474960702305893
HI_SS0256 CAN 0.804076507538397 0.195923492461603
HI_SS0257 CAN 0.990177731356695 0.00982226864330482
HI_SS0258 CAN 0.916209462919796 0.0837905370802038
HI_SS0259 CAN 0.883393920548396 0.116606079451604
HI_SS0260 CAN 0.887628615796541 0.112371384203459
HI_SS0261 CAN 0.951538911029363 0.0484610889706371
HI_SS0262 CAN 0.786550380920943 0.213449619079057
HI_SS0264 CAN 0.768481860133554 0.231518139866446
HI_SS0265 CAN 0.789718533982033 0.210281466017967
HI_SS0268 CAN 0.891769334754862 0.108230665245138
HI_SS0269 CAN 0.963500626233665 0.0364993737663352
HI_SS0273 CAN 0.942387954587959 0.0576120454120413
HI_SS0277 CAN 0.928981814578936 0.0710181854210644
HI_SS0280 CAN 0.96463024605406 0.0353697539459403
HI_SS0282 CAN 0.978270042138095 0.0217299578619052
HI_SS0286 CAN 0.643104076682358 0.356895923317642
NS_SS1404 CAN 0.97385892003971 0.0261410799602901
NS_SS1252 US 0.373400855065574 0.626599144934426
NS_SS1371 CAN 0.665443119509054 0.334556880490946
NS_SS0963 US 0.208643872581258 0.791356127418742
NS_SS0983 CAN 0.62238481075239 0.37761518924761
NS_SS0965 CAN 0.50127077246743 0.49872922753257
NS_SS1405 US 0.253591887215779 0.746408112784221
NS_SS1374 CAN 0.859833015395179 0.140166984604821
NS_SS1337 US 0.181383873117383 0.818616126882617
NS_SS0729 CAN 0.673602845226055 0.326397154773945
NS_SS1402 US 0.344893762353987 0.655106237646013
NS_SS0936 US 0.301622909664685 0.698377090335315
NS_SS0955 US 0.029087515161354 0.970912484838646
NS_SS1385 US 0.0427269991092254 0.957273000890775
NS_SS1388 CAN 0.958655618332243 0.0413443816677568
NS_SS1261 CAN 0.668865487803114 0.331134512196886
NS_SS1396 CAN 0.960973999789029 0.0390260002109714
NS_SS0944 CAN 0.780203211644061 0.219796788355939
NS_SS0945 US 0.378060230221379 0.621939769778621
NS_SS0922 US 0.286551823730329 0.713448176269671
NS_SS1370 CAN 0.774623424755155 0.225376575244845
NS_SS1389 CAN 0.648503620935539 0.351496379064461
NS_SS0862 CAN 0.677992361534199 0.322007638465801
NS_SS1360 CAN 0.876364661903633 0.123635338096367
NS_SS1266 CAN 0.761280378326578 0.238719621673422
NS_SS0856 US 0.0938672180099723 0.906132781990028
NS_SS1330 CAN 0.830531010681259 0.169468989318741
NS_SS0726 US 0.131375501200499 0.868624498799501
NS_SS0956 CAN 0.531058807123963 0.468941192876037
NS_SS1228 CAN 0.61184594214481 0.38815405785519
NS_SS1384 CAN 0.77650277755958 0.22349722244042
NS_SS1255 US 0.434992031375564 0.565007968624436
NS_SS1381 CAN 0.585239508346211 0.414760491653789
NS_SS0763 US 0.0609523195955912 0.939047680404409
NS_SS1375 US 0.453783631723859 0.546216368276141
NS_SS0906 US 0.330079868305942 0.669920131694058
NS_SS1267 US 0.161857017757262 0.838142982242738
NS_SS0982 US 0.0294190212973181 0.970580978702682
NS_SS1422 CAN 0.61981558383725 0.38018441616275
NS_SS1277 US 0.0303809391702124 0.969619060829788
NS_SS1245 CAN 0.804427727907368 0.195572272092632
NS_SS1240 US 0.031891301937887 0.968108698062113
NS_SS0774 US 0.485193016991115 0.514806983008885
NS_SS1419 US 0.494132039138098 0.505867960861902
NS_SS0723 CAN 0.610500221759094 0.389499778240906
NS_SS1275 US 0.109412232325795 0.890587767674205
NS_SS1235 CAN 0.782304428610687 0.217695571389313
NS_SS1263 CAN 0.678289201504391 0.321710798495609
NS_SS1326 US 0.189762552709007 0.810237447290993
NS_SS0925 CAN 0.563146422924357 0.436853577075643
NS_SS1341 CAN 0.700995710733252 0.299004289266748
NS_SS1251 US 0.435184441275642 0.564815558724358
NS_SS1248 CAN 0.83691164974389 0.16308835025611
NS_SS1244 CAN 0.684615234097885 0.315384765902115
NS_SS0762 US 0.17044962803611 0.82955037196389
NS_SS1257 CAN 0.861302062001412 0.138697937998588
NS_SS0889 US 0.166512522859297 0.833487477140703
NS_SS1242 CAN 0.674171760759752 0.325828239240248
NS_SS1383 CAN 0.661142501865471 0.338857498134529
NS_SS0926 US 0.413616801616097 0.586383198383903
NS_SS1318 CAN 0.516968927079243 0.483031072920757
NS_SS1348 US 0.374666671448106 0.625333328551894
NS_SS0966 US 0.101347165553975 0.898652834446025
NS_SS1425 CAN 0.543544650614748 0.456455349385252
NS_SS0938 US 0.442342157717557 0.557657842282443
NS_SS0917 US 0.150288172573557 0.849711827426443
NS_SS0724 CAN 0.616374858259463 0.383625141740537
NS_SS1363 CAN 0.523993865431488 0.476006134568512
NS_SS1358 CAN 0.675499138714606 0.324500861285394
NS_SS1342 US 0.413505437766691 0.586494562233309
NS_SS1320 US 0.27441081083287 0.72558918916713
NS_SS1355 CAN 0.772486153680101 0.227513846319899
NS_SS1400 CAN 0.935663165388853 0.0643368346111474
NS_SS1243 CAN 0.847722902657751 0.152277097342249
NS_SS1406 US 0.451266429764753 0.548733570235247
NS_SS1273 US 0.239241778836297 0.760758221163703
NS_SS0769 US 0.102934275527175 0.897065724472825
NS_SS1345 CAN 0.835454431914825 0.164545568085175
NS_SS0987 CAN 0.635072035877572 0.364927964122428
NS_SS1224 CAN 0.515851140275064 0.484148859724936
NS_SS0777 CAN 0.597602637206081 0.402397362793919
NS_SS1454 US 0.239010160495302 0.760989839504698
NS_SS0717 US 0.0770556556730205 0.922944344326979
NS_SS0986 US 0.247669418791264 0.752330581208736
NS_SS1412 CAN 0.621992268489295 0.378007731510705
NS_SS0953 US 0.141137091660946 0.858862908339054
NS_SS0907 US 0.0416966383936994 0.958303361606301
NS_SS1416 US 0.0543558925004313 0.945644107499569
NS_SS0989 CAN 0.550711273333248 0.449288726666752
NS_SS1004 US 0.105928814502309 0.894071185497691
NS_SS0991 US 0.463485775214691 0.536514224785309
NS_SS0994 CAN 0.79646095260417 0.20353904739583
NS_SS0919 US 0.399096183953422 0.600903816046578
NS_SS1241 US 0.218217565874764 0.781782434125236
NS_SS1256 US 0.039476229963358 0.960523770036642
NS_SS0949 US 0.24186996763634 0.75813003236366
NS_SS1401 CAN 0.815441867548362 0.184558132451638
NS_SS1324 CAN 0.556463224598283 0.443536775401717
NS_SS0737 US 0.165353515807726 0.834646484192274
NS_SS1321 US 0.0398045763855536 0.960195423614446
NS_SS1414 US 0.343657255572598 0.656342744427402
NS_SS0716 CAN 0.609498323144071 0.390501676855929
NS_SS0898 CAN 0.876394254600082 0.123605745399918
NS_SS1333 CAN 0.943674596282826 0.0563254037171743
NS_SS1364 CAN 0.507952739606217 0.492047260393783
NS_SS1379 CAN 0.894678946418562 0.105321053581438
NS_SS1230 CAN 0.907607464707952 0.0923925352920483
NS_SS1332 CAN 0.985291836509521 0.0147081634904787
NS_SS1338 US 0.113716570745236 0.886283429254764
NS_SS0935 CAN 0.911034978681314 0.0889650213186864
NS_SS1354 CAN 0.784118843505251 0.215881156494749
NS_SS1270 US 0.466008488052505 0.533991511947495
NS_SS1229 US 0.475535281295762 0.524464718704237
NS_SS1365 CAN 0.954444047508658 0.0455559524913424
NS_SS0728 US 0.0690172337425589 0.930982766257441
NS_SS1398 CAN 0.721266437282146 0.278733562717854
NS_SS0780 CAN 0.861848117310553 0.138151882689447
NS_SS1426 CAN 0.894468875915499 0.105531124084501
NS_SS0973 US 0.0744252462180858 0.925574753781914
NS_SS1246 US 0.269727489755678 0.730272510244322
NS_SS1413 CAN 0.96272422296378 0.0372757770362204
NS_SS1395 CAN 0.887635732654672 0.112364267345328
NS_SS0722 CAN 0.901296992459658 0.0987030075403419
NS_SS1380 CAN 0.72988291564904 0.27011708435096
NS_SS1362 CAN 0.96296887227708 0.0370311277229196
NS_SS0993 CAN 0.799946177839716 0.200053822160284
NS_SS1269 US 0.348851388421734 0.651148611578266
NS_SS0958 CAN 0.599554589586551 0.400445410413449
NS_SS1403 US 0.261964258469748 0.738035741530252
NS_SS0849 US 0.162721690416109 0.837278309583891
NS_SS0799 CAN 0.837353652818197 0.162646347181803
NS_SS0725 CAN 0.905715602979332 0.0942843970206679
NS_SS1415 CAN 0.970041830299564 0.0299581697004362
NS_SS0988 US 0.199548903255631 0.800451096744369
NS_SS1327 US 0.296369877158221 0.703630122841779
NS_SS1003 US 0.357259017969485 0.642740982030515
NS_SS1239 CAN 0.851190652248316 0.148809347751684
NS_SS1350 CAN 0.922677677415861 0.0773223225841391
NS_SS0788 CAN 0.540002616087147 0.459997383912853
NS_SS0778 CAN 0.764051237027931 0.235948762972069
NS_SS1387 CAN 0.534499166469874 0.465500833530126
NS_SS1441 US 0.344694347104162 0.655305652895838
NS_SS0976 CAN 0.845467546203977 0.154532453796023
NS_SS1420 CAN 0.808765860568142 0.191234139431858
NS_SS1331 CAN 0.937544474940278 0.0624555250597219
NS_SS0851 US 0.0187687413700264 0.981231258629974
NS_SS1272 US 0.483569511529492 0.516430488470508
NS_SS1394 US 0.469341927865902 0.530658072134098
NS_SS1410 US 0.135634099586451 0.864365900413549
NS_SS0939 US 0.260728163167759 0.739271836832241
NS_SS0791 CAN 0.852344527614808 0.147655472385192
NS_SS1268 CAN 0.770767789614611 0.229232210385389
NS_SS1357 US 0.166193789124508 0.833806210875492
NS_SS1408 CAN 0.578811719220501 0.421188280779499
NS_SS0984 CAN 0.671963629749236 0.328036370250764
NS_SS1249 CAN 0.930099230375216 0.0699007696247841
NS_SS0790 US 0.0456326686989368 0.954367331301063
NS_SS0978 US 0.141246202117208 0.858753797882792
NS_SS1409 CAN 0.632784081446707 0.367215918553293
NS_SS0776 CAN 0.813053210605847 0.186946789394153
NS_SS0913 US 0.364731492662618 0.635268507337382
NS_SS1002 US 0.285819437942223 0.714180562057777
NS_SS1386 CAN 0.776632973901287 0.223367026098713
NS_SS0775 US 0.202263194937229 0.797736805062771
NS_SS0948 CAN 0.712382801039406 0.287617198960594
NS_SS0916 US 0.135682766952129 0.864317233047871
NS_SS0995 CAN 0.618948878836349 0.381051121163651
NS_SS1353 US 0.33009704823481 0.66990295176519
NS_SS0992 US 0.0196790384918928 0.980320961508107
NS_SS0782 CAN 0.667253843194472 0.332746156805528
NS_SS0912 CAN 0.655637767076621 0.344362232923379
NS_SS0981 CAN 0.808384424760604 0.191615575239396
NS_SS1323 CAN 0.923498418155533 0.0765015818444674
NS_SS0854 CAN 0.900648823216487 0.0993511767835135
