Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.515597338801501 0.484402661198499
HI_SS0041 US CAN 0.4769413433066 0.5230586566934
HI_SS0091 US US 0.503804383665516 0.496195616334484
HI_SS0095 US US 0.514961118352255 0.485038881647745
HI_SS0103 CAN US 0.53849471265711 0.46150528734289
HI_SS0107 US US 0.513679577130017 0.486320422869983
HI_SS0112 CAN US 0.529406553657433 0.470593446342567
HI_SS0129 CAN CAN 0.491010716761619 0.508989283238381
NS_SS1451 US US 0.537487183607666 0.462512816392334
NS_SS1432 US CAN 0.482481173557514 0.517518826442486
NS_SS0832 US CAN 0.486378376261166 0.513621623738834
NS_SS0820 US CAN 0.497294587419905 0.502705412580095
NS_SS1445 US CAN 0.495606030457888 0.504393969542112
NS_SS0843 US US 0.609671952760022 0.390328047239978
NS_SS0846 CAN CAN 0.495839220569459 0.504160779430541
NS_SS0825 CAN CAN 0.491953604335941 0.508046395664059
NS_SS0757 CAN US 0.505157496200869 0.494842503799131
NS_SS1453 CAN CAN 0.485387844254195 0.514612155745805
NS_SS0740 CAN CAN 0.477646335553862 0.522353664446138
NS_SS0811 CAN US 0.519501164568044 0.480498835431956
NS_SS0755 CAN US 0.567606249916953 0.432393750083047
NS_SS1427 CAN CAN 0.480823916473341 0.519176083526659
NS_SS1444 US US 0.518629256976768 0.481370743023232
NS_SS1455 CAN CAN 0.373620941039644 0.626379058960356
NS_SS0823 US US 0.519683214363892 0.480316785636108
NS_SS1265 US US 0.513943010474319 0.486056989525681
NS_SS0746 CAN US 0.562042420707861 0.437957579292139
NS_SS1007 CAN US 0.509365409968693 0.490634590031307
NS_SS1448 US US 0.568573409188261 0.431426590811739
NS_SS1446 US CAN 0.464779027495776 0.535220972504224
NS_SS0802 CAN US 0.568102737826464 0.431897262173536
NS_SS0747 US US 0.520684326337314 0.479315673662686
NS_SS1437 US US 0.525734028144516 0.474265971855484
NS_SS0759 US US 0.61214208159963 0.38785791840037
NS_SS0749 US US 0.543571376842137 0.456428623157863
