Ind.ID pred.pop CAN US
HI_SS0296 CAN 0.556143834382304 0.443856165617696
HI_SS0297 CAN 0.560950542457031 0.439049457542969
HI_SS0299 CAN 0.546831205341831 0.453168794658169
HI_SS0300 CAN 0.551715382116875 0.448284617883126
HI_SS0301 CAN 0.555924132049668 0.444075867950332
HI_SS0302 CAN 0.558996949684029 0.441003050315971
HI_SS0303 CAN 0.571665131943122 0.428334868056878
HI_SS0304 CAN 0.562854573906123 0.437145426093877
HI_SS0306 US 0.424411071645177 0.575588928354823
HI_SS0307 CAN 0.508061116462579 0.491938883537421
HI_SS0308 CAN 0.536762370742276 0.463237629257724
HI_SS0309 CAN 0.553355201042916 0.446644798957084
HI_SS0310 CAN 0.564987624533483 0.435012375466517
HI_SS0311 US 0.476430740471084 0.523569259528916
HI_SS0314 CAN 0.559104437027443 0.440895562972557
HI_SS0316 CAN 0.530146867676492 0.469853132323508
HI_SS0317 US 0.496813016142962 0.503186983857038
HI_SS0318 CAN 0.540003830107243 0.459996169892757
HI_SS0319 CAN 0.555413420846714 0.444586579153286
HI_SS0320 US 0.470994270184175 0.529005729815825
HI_SS0321 CAN 0.53631235029602 0.46368764970398
HI_SS0323 CAN 0.52501384861583 0.47498615138417
HI_SS0325 CAN 0.521157424491515 0.478842575508485
HI_SS0327 CAN 0.503752769756759 0.496247230243241
HI_SS0329 CAN 0.541434672355591 0.458565327644409
HI_SS0333 CAN 0.535446038863065 0.464553961136935
HI_SS0334 CAN 0.542892368737333 0.457107631262667
HI_SS0335 CAN 0.515965005318351 0.484034994681649
HI_SS0339 CAN 0.526289213235479 0.473710786764521
HI_SS0343 CAN 0.510255623156703 0.489744376843297
HI_SS0344 CAN 0.537400362739543 0.462599637260457
HI_SS0345 US 0.467117030042469 0.532882969957531
HI_SS0346 CAN 0.545146079549384 0.454853920450616
HI_SS0350 CAN 0.542657966859878 0.457342033140122
HI_SS0351 CAN 0.543038046567348 0.456961953432652
HI_SS0352 US 0.467358795761148 0.532641204238852
HI_SS0362 CAN 0.548583279126417 0.451416720873583
HI_SS0363 CAN 0.534050148314462 0.465949851685538
HI_SS0365 CAN 0.564528013435958 0.435471986564042
HI_SS0366 CAN 0.568254011938648 0.431745988061352
HI_SS0367 CAN 0.518684037809304 0.481315962190696
HI_SS0369 CAN 0.535965841627395 0.464034158372605
HI_SS0370 CAN 0.548646625667006 0.451353374332994
HI_SS0371 US 0.460724144609234 0.539275855390766
HI_SS0373 US 0.483020650408981 0.51697934959102
HI_SS0374 CAN 0.556241018713202 0.443758981286798
HI_SS0377 CAN 0.57668678501344 0.42331321498656
HI_SS0379 CAN 0.526512622759168 0.473487377240832
HI_SS0380 CAN 0.539711479238905 0.460288520761095
HI_SS0381 CAN 0.500057357047291 0.499942642952709
HI_SS0384 US 0.48885614988149 0.511143850118509
HI_SS0385 CAN 0.530442502374502 0.469557497625498
HI_SS0617 CAN 0.530691010103113 0.469308989896887
HI_SS0618 US 0.479381723056578 0.520618276943422
HI_SS0619 CAN 0.567006159053168 0.432993840946832
HI_SS0620 CAN 0.529238294302456 0.470761705697544
HI_SS0621 US 0.489697992895068 0.510302007104931
HI_SS0622 CAN 0.541762040534941 0.458237959465059
HI_SS0626 CAN 0.556561728787143 0.443438271212857
HI_SS0627 CAN 0.555169733582021 0.444830266417979
HI_SS0628 US 0.475133337390289 0.524866662609711
HI_SS0629 CAN 0.543917863248485 0.456082136751514
HI_SS0630 CAN 0.538599113923981 0.461400886076019
HI_SS0631 CAN 0.562402794430248 0.437597205569752
HI_SS0632 CAN 0.555118173231152 0.444881826768848
HI_SS0633 CAN 0.571202011553226 0.428797988446774
HI_SS0634 CAN 0.53698726507337 0.46301273492663
HI_SS0635 CAN 0.561612539464992 0.438387460535008
HI_SS0637 CAN 0.539533341093924 0.460466658906076
HI_SS0638 CAN 0.566073746356257 0.433926253643743
HI_SS0639 CAN 0.529094142170356 0.470905857829644
HI_SS0640 CAN 0.545952579994601 0.454047420005399
HI_SS0641 CAN 0.544986478412457 0.455013521587543
HI_SS0642 CAN 0.558415335219847 0.441584664780153
HI_SS0645 CAN 0.550662678111373 0.449337321888627
HI_SS0646 CAN 0.536810552394895 0.463189447605105
HI_SS0647 CAN 0.540683550246969 0.459316449753031
HI_SS0648 CAN 0.553807971338789 0.446192028661211
HI_SS0649 CAN 0.527356313474677 0.472643686525323
HI_SS0650 CAN 0.5429840070479 0.4570159929521
HI_SS0651 CAN 0.532160636049809 0.467839363950191
HI_SS0652 CAN 0.517857762854436 0.482142237145564
HI_SS0559 CAN 0.562835198951723 0.437164801048277
HI_SS0563 CAN 0.547957615673047 0.452042384326953
HI_SS0564 CAN 0.558008135807081 0.441991864192919
HI_SS0565 CAN 0.554083716890628 0.445916283109371
HI_SS0569 CAN 0.531569616797257 0.468430383202743
HI_SS0570 CAN 0.56190244778338 0.43809755221662
HI_SS0572 CAN 0.526053641032772 0.473946358967228
HI_SS0576 CAN 0.546026054389999 0.453973945610001
HI_SS0579 CAN 0.537545324358287 0.462454675641713
HI_SS0580 CAN 0.54653429723648 0.45346570276352
HI_SS0581 CAN 0.545114630468779 0.454885369531221
HI_SS0583 CAN 0.533394319501395 0.466605680498605
HI_SS0586 CAN 0.548203396786259 0.451796603213741
HI_SS0588 CAN 0.533217747741613 0.466782252258387
HI_SS0595 US 0.448600612734529 0.551399387265471
HI_SS0596 CAN 0.562434151460836 0.437565848539164
HI_SS0597 CAN 0.535295092300759 0.464704907699241
HI_SS0600 CAN 0.556127723319273 0.443872276680727
