Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.547607393768732 0.452392606231268
HI_SS0021 CAN US 0.51836258623397 0.48163741376603
HI_SS0029 US US 0.555667597908324 0.444332402091676
HI_SS0041 CAN US 0.523195461012296 0.476804538987704
HI_SS0042 US US 0.529236043682943 0.470763956317057
HI_SS0043 CAN US 0.538577586654793 0.461422413345207
HI_SS0091 US US 0.540080762981348 0.459919237018652
HI_SS0105 CAN US 0.570420781420199 0.429579218579801
HI_SS0107 US US 0.517228736139538 0.482771263860462
HI_SS0112 CAN US 0.518968396811349 0.481031603188651
HI_SS0114 US US 0.535468512686182 0.464531487313818
HI_SS0118 CAN US 0.521966343865875 0.478033656134125
HI_SS0124 CAN US 0.516532569561683 0.483467430438317
HI_SS0132 CAN US 0.532314590310458 0.467685409689542
NS_SS1451 US US 0.50782233613837 0.49217766386163
NS_SS1432 CAN US 0.54999586759965 0.45000413240035
NS_SS0838 CAN US 0.525545127091873 0.474454872908127
NS_SS0820 US US 0.533570826701093 0.466429173298907
NS_SS0884 CAN US 0.518823744965835 0.481176255034165
NS_SS0843 US US 0.558243125531048 0.441756874468952
NS_SS0825 US US 0.55950968534175 0.44049031465825
NS_SS0751 US US 0.541470795323796 0.458529204676204
NS_SS0866 US US 0.568554078871075 0.431445921128925
NS_SS0758 US US 0.571534591364559 0.428465408635441
NS_SS0844 US US 0.560566402725325 0.439433597274675
NS_SS1438 US US 0.534087217685592 0.465912782314408
NS_SS0746 US US 0.561012905416042 0.438987094583958
NS_SS1424 CAN US 0.559287829800868 0.440712170199132
NS_SS0872 US US 0.531380337130116 0.468619662869884
NS_SS1262 US US 0.510614434756746 0.489385565243254
NS_SS1448 CAN US 0.573717076316719 0.426282923683281
NS_SS1446 US US 0.551097023645711 0.448902976354289
NS_SS0802 US US 0.562868933698038 0.437131066301962
NS_SS1439 CAN US 0.517435551603102 0.482564448396898
NS_SS0830 CAN US 0.54127291943639 0.45872708056361
