Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US US 0.540665931647666 0.459334068352334
HI_SS0021 CAN US 0.541525455470925 0.458474544529075
HI_SS0029 US US 0.541699968019015 0.458300031980985
HI_SS0039 CAN US 0.548730862694764 0.451269137305236
HI_SS0042 CAN US 0.542161290548732 0.457838709451268
HI_SS0087 CAN US 0.54648603044315 0.45351396955685
HI_SS0091 US US 0.547185737872437 0.452814262127563
HI_SS0103 CAN US 0.545235162848774 0.454764837151226
HI_SS0112 US US 0.550462458416691 0.449537541583309
HI_SS0151 US US 0.554225715694296 0.445774284305704
NS_SS0754 US US 0.54477992664341 0.45522007335659
NS_SS1432 US US 0.549591836215119 0.450408163784881
NS_SS0820 CAN US 0.545276578647703 0.454723421352297
NS_SS1423 US US 0.54998907511014 0.45001092488986
NS_SS0843 CAN US 0.543580532599166 0.456419467400834
NS_SS0875 CAN US 0.543277329927227 0.456722670072773
NS_SS0751 CAN US 0.54802548795774 0.45197451204226
NS_SS0867 US US 0.537021008809513 0.462978991190487
NS_SS0866 US US 0.541515689459132 0.458484310540868
NS_SS1427 US US 0.547605574377154 0.452394425622846
NS_SS1444 US US 0.545178445277159 0.454821554722841
NS_SS0881 CAN US 0.543335639561247 0.456664360438753
NS_SS0744 CAN US 0.538915330539788 0.461084669460212
NS_SS0879 CAN US 0.538819534243419 0.461180465756581
NS_SS1443 US US 0.551185162623062 0.448814837376938
NS_SS1434 CAN US 0.542065496078007 0.457934503921993
NS_SS0745 CAN US 0.544036030536345 0.455963969463655
NS_SS0742 US US 0.550485675914493 0.449514324085507
NS_SS1439 US US 0.543482911708208 0.456517088291792
NS_SS0760 US US 0.544819311487677 0.455180688512323
NS_SS0759 US US 0.541190289672729 0.458809710327271
NS_SS0874 CAN US 0.548568566196519 0.451431433803481
NS_SS0842 US US 0.556343758935618 0.443656241064382
NS_SS0841 CAN US 0.552491292407188 0.447508707592812
NS_SS1011 US US 0.541432949791268 0.458567050208732
