Ind.ID origin.pop pred.pop US CAN
HI_SS0024 US US 0.543669214739582 0.456330785260418
HI_SS0027 US US 0.543537842685856 0.456462157314144
HI_SS0043 CAN US 0.542614608995745 0.457385391004255
HI_SS0053 CAN US 0.544253310718751 0.455746689281249
HI_SS0087 US US 0.543242433012035 0.456757566987965
HI_SS0127 CAN US 0.544437913266769 0.455562086733231
HI_SS0129 US US 0.542429354498135 0.457570645501865
HI_SS0134 US US 0.543176324535367 0.456823675464633
NS_SS1450 US US 0.542645244671425 0.457354755328575
NS_SS0843 CAN US 0.541188388381382 0.458811611618618
NS_SS0876 CAN US 0.542755345956402 0.457244654043598
NS_SS1442 US US 0.544167843288235 0.455832156711765
NS_SS0751 US US 0.54339984682206 0.45660015317794
NS_SS0755 US US 0.543794870834236 0.456205129165764
NS_SS1444 US US 0.544183140535605 0.455816859464395
NS_SS1010 CAN US 0.544367636732739 0.455632363267261
NS_SS0837 US US 0.54409094440068 0.45590905559932
NS_SS0823 CAN US 0.54255845927421 0.45744154072579
NS_SS0744 CAN US 0.542579575833023 0.457420424166977
NS_SS1438 US US 0.542905486506192 0.457094513493808
NS_SS1443 US US 0.543144805839796 0.456855194160204
NS_SS1434 US US 0.543691257931159 0.456308742068841
NS_SS1448 CAN US 0.542207185147033 0.457792814852967
NS_SS0745 US US 0.544312797347041 0.455687202652959
NS_SS0739 US US 0.542056288072191 0.457943711927809
NS_SS0756 CAN US 0.543717206048703 0.456282793951297
NS_SS0747 US US 0.544040644493479 0.455959355506521
NS_SS0835 CAN US 0.542488956393965 0.457511043606035
NS_SS1437 US US 0.54195186319185 0.45804813680815
NS_SS0760 CAN US 0.54172612545326 0.45827387454674
NS_SS0828 CAN US 0.543518514494838 0.456481485505162
NS_SS0842 CAN US 0.540085415477966 0.459914584522034
NS_SS0841 US US 0.541947522793994 0.458052477206006
NS_SS1011 CAN US 0.542899585794906 0.457100414205094
NS_SS0831 CAN US 0.542151493068394 0.457848506931606
