Ind.ID origin.pop pred.pop US CAN
HI_SS0021 US CAN 0.457197019738602 0.542802980261398
HI_SS0024 US US 0.530357078403725 0.469642921596275
HI_SS0029 CAN US 0.577172205667891 0.422827794332109
HI_SS0054 CAN US 0.508243764197658 0.491756235802342
HI_SS0126 CAN CAN 0.449038027142827 0.550961972857173
HI_SS0127 CAN CAN 0.477362607911629 0.522637392088371
HI_SS0129 US US 0.552784219154368 0.447215780845632
HI_SS0134 US US 0.558922270825752 0.441077729174248
HI_SS0149 US US 0.505202636657286 0.494797363342714
HI_SS0151 US US 0.571648501154152 0.428351498845848
NS_SS1432 US US 0.590740032088174 0.409259967911826
NS_SS0838 CAN US 0.569076633013326 0.430923366986674
NS_SS0757 US CAN 0.471371501534408 0.528628498465592
NS_SS0740 US US 0.537745530293326 0.462254469706674
NS_SS0867 US US 0.583186251134356 0.416813748865644
NS_SS0755 US CAN 0.455758658575584 0.544241341424416
NS_SS0840 US CAN 0.462287270474415 0.537712729525585
NS_SS1427 US US 0.55931624993494 0.44068375006506
NS_SS1455 CAN US 0.519649329310724 0.480350670689276
NS_SS0744 CAN US 0.559247209365242 0.440752790634758
NS_SS0753 US US 0.50710704228974 0.49289295771026
NS_SS0827 CAN US 0.656877560548233 0.343122439451767
NS_SS1434 US US 0.517495675572124 0.482504324427876
NS_SS0826 US US 0.578302538390831 0.421697461609169
NS_SS0745 US US 0.509210671457513 0.490789328542487
NS_SS0756 CAN CAN 0.478205067321253 0.521794932678747
NS_SS0835 CAN US 0.563752001229298 0.436247998770702
NS_SS1437 US US 0.612346537820734 0.387653462179266
NS_SS0760 CAN US 0.650480014462509 0.349519985537491
NS_SS0828 CAN US 0.552075814219777 0.447924185780223
NS_SS0865 CAN US 0.641608292604116 0.358391707395884
NS_SS0874 CAN US 0.544102345631846 0.455897654368154
NS_SS0761 US US 0.516970820684194 0.483029179315806
NS_SS0842 CAN US 0.752520722976006 0.247479277023994
NS_SS1011 CAN US 0.543490608073119 0.456509391926881
