Ind.ID origin.pop pred.pop CAN US
HI_SS0021 CAN CAN 0.909112650446583 0.0908873495534171
HI_SS0029 CAN US 0.407831055036236 0.592168944963764
HI_SS0039 CAN CAN 0.60657604729978 0.39342395270022
HI_SS0103 CAN US 0.377252822453423 0.622747177546577
HI_SS0127 CAN US 0.19011594891487 0.80988405108513
HI_SS0129 CAN US 0.311494790189391 0.688505209810609
HI_SS0134 CAN CAN 0.678291035505901 0.321708964494099
HI_SS0151 CAN US 0.155379819491335 0.844620180508665
NS_SS1451 CAN US 0.398468359976455 0.601531640023545
NS_SS0754 US US 0.301097993195534 0.698902006804467
NS_SS0832 US US 0.0356512808932426 0.964348719106757
NS_SS0820 US CAN 0.586381959396085 0.413618040603915
NS_SS1423 CAN CAN 0.549854968423591 0.450145031576409
NS_SS0843 US US 0.00167308014485038 0.99832691985515
NS_SS0846 US US 0.262060926359005 0.737939073640995
NS_SS0825 US US 0.469143443782855 0.530856556217145
NS_SS0751 US US 0.0513082176599414 0.948691782340059
NS_SS0867 US US 0.00734033115627344 0.992659668843726
NS_SS1444 CAN CAN 0.724166124392789 0.275833875607211
NS_SS0837 US US 0.0849463610442403 0.91505363895576
NS_SS0823 US US 0.142225523536944 0.857774476463056
NS_SS1265 CAN US 0.441555926201012 0.558444073798988
NS_SS0746 US US 0.00336485725563617 0.996635142744364
NS_SS0753 US US 0.122050372236645 0.877949627763355
NS_SS1447 CAN CAN 0.776829065407955 0.223170934592045
NS_SS1007 US US 0.0644203315751618 0.935579668424838
NS_SS1446 CAN CAN 0.704636241456528 0.295363758543472
NS_SS0745 US CAN 0.850481888367086 0.149518111632914
NS_SS0739 US US 0.0502641663067169 0.949735833693283
NS_SS1437 CAN CAN 0.717870912254963 0.282129087745037
NS_SS1439 CAN US 0.422566864877558 0.577433135122443
NS_SS0760 US US 0.30883220283854 0.69116779716146
NS_SS0865 US US 0.00293620239482344 0.997063797605177
NS_SS0759 US US 0.0169875485436421 0.983012451456358
NS_SS0842 US US 0.0035155305565643 0.996484469443436
