Ind.ID origin.pop pred.pop CAN US
HI_SS0017 CAN CAN 0.517550493897752 0.482449506102248
HI_SS0024 CAN CAN 0.514347355546097 0.485652644453903
HI_SS0029 CAN CAN 0.52046811287285 0.47953188712715
HI_SS0049 CAN CAN 0.531418204826599 0.468581795173401
HI_SS0053 CAN CAN 0.506382528810892 0.493617471189108
HI_SS0103 CAN CAN 0.526067052939198 0.473932947060802
HI_SS0117 CAN CAN 0.54139097571024 0.45860902428976
HI_SS0124 CAN CAN 0.505796543654216 0.494203456345784
HI_SS0126 CAN CAN 0.534117669752794 0.465882330247206
HI_SS0127 CAN CAN 0.535708711048934 0.464291288951066
HI_SS0132 CAN CAN 0.51949690290438 0.48050309709562
HI_SS0151 CAN CAN 0.532070867570208 0.467929132429792
NS_SS1451 CAN CAN 0.505150944164796 0.494849055835204
NS_SS0838 US US 0.427125262202092 0.572874737797908
NS_SS0839 US US 0.481094469960587 0.518905530039413
NS_SS1450 CAN US 0.483531791094042 0.516468208905958
NS_SS0752 US US 0.46552812124435 0.53447187875565
NS_SS0846 US US 0.4962304361593 0.5037695638407
NS_SS0875 US US 0.393056569871326 0.606943430128674
NS_SS0755 US US 0.455074720979688 0.544925279020312
NS_SS0758 US US 0.461405301140016 0.538594698859984
NS_SS1008 US US 0.419571031592599 0.580428968407401
NS_SS0881 US US 0.462924335700465 0.537075664299535
NS_SS0879 US US 0.450102344780169 0.549897655219831
NS_SS1262 CAN CAN 0.530357174619749 0.469642825380251
NS_SS0827 US US 0.382994434227649 0.617005565772351
NS_SS1443 CAN US 0.428937157876999 0.571062842123001
NS_SS0818 US US 0.434594165533736 0.565405834466264
NS_SS0747 US US 0.411002520441408 0.588997479558592
NS_SS0835 US CAN 0.508540898461379 0.491459101538621
NS_SS0828 US US 0.299170492943722 0.700829507056278
NS_SS0874 US US 0.266522073021325 0.733477926978675
NS_SS1011 US US 0.461454672618366 0.538545327381634
NS_SS0883 US US 0.439925094563048 0.560074905436952
NS_SS0831 US US 0.43641029392232 0.56358970607768
