Ind.ID origin.pop pred.pop CAN US
HI_SS0029 CAN CAN 0.52620764725027 0.47379235274973
HI_SS0042 CAN CAN 0.513726454368517 0.486273545631483
HI_SS0049 CAN CAN 0.54094052738368 0.45905947261632
HI_SS0087 CAN CAN 0.520200532915579 0.47979946708442
HI_SS0095 CAN CAN 0.523925128572017 0.476074871427983
HI_SS0107 CAN CAN 0.520878892978096 0.479121107021904
HI_SS0126 CAN CAN 0.543221324194465 0.456778675805535
HI_SS0129 CAN CAN 0.537628446195227 0.462371553804773
HI_SS0132 CAN CAN 0.531008805965615 0.468991194034385
HI_SS0134 CAN CAN 0.530419816951469 0.469580183048531
HI_SS0149 CAN CAN 0.535271161320462 0.464728838679537
NS_SS0839 US US 0.486845446867825 0.513154553132175
NS_SS0820 US US 0.433639807821884 0.566360192178116
NS_SS0843 US US 0.376713664716693 0.623286335283307
NS_SS0740 US US 0.436673740445293 0.563326259554707
NS_SS0866 US US 0.298973522249089 0.701026477750912
NS_SS0758 US US 0.458101707091524 0.541898292908476
NS_SS1427 CAN CAN 0.539193730575853 0.460806269424147
NS_SS1455 CAN CAN 0.526011982413452 0.473988017586548
NS_SS0823 US US 0.448230465879457 0.551769534120543
NS_SS0829 US US 0.40538538318822 0.59461461681178
NS_SS0881 US US 0.45757642651934 0.54242357348066
NS_SS0804 US US 0.456777331147599 0.543222668852401
NS_SS0880 US US 0.482229441477176 0.517770558522824
NS_SS1007 US US 0.483343550208586 0.516656449791414
NS_SS1434 CAN CAN 0.503268076158383 0.496731923841617
NS_SS1448 CAN US 0.292655706859916 0.707344293140084
NS_SS0739 US US 0.427952451094713 0.572047548905287
NS_SS0802 US CAN 0.506010652223366 0.493989347776634
NS_SS0835 US CAN 0.515875330058824 0.484124669941176
NS_SS1439 CAN US 0.483676758017113 0.516323241982887
NS_SS0828 US US 0.27704172229989 0.72295827770011
NS_SS0761 US US 0.425342394266829 0.574657605733171
NS_SS0841 US US 0.229568075725102 0.770431924274898
NS_SS0883 US US 0.436992515886622 0.563007484113378
