Ind.ID origin.pop pred.pop CAN US
HI_SS0087 CAN CAN 0.524313510806178 0.475686489193822
HI_SS0103 CAN CAN 0.549179758529966 0.450820241470034
HI_SS0105 CAN CAN 0.553616363298684 0.446383636701316
HI_SS0127 CAN CAN 0.558083705183373 0.441916294816627
HI_SS0149 CAN CAN 0.540025751028119 0.459974248971881
NS_SS1451 CAN CAN 0.523001140862141 0.476998859137859
NS_SS0884 US US 0.332728715839875 0.667271284160125
NS_SS1445 CAN CAN 0.559689044205414 0.440310955794586
NS_SS1423 CAN CAN 0.555070639735744 0.444929360264256
NS_SS0846 US CAN 0.50526342609643 0.49473657390357
NS_SS0825 US CAN 0.535499377907964 0.464500622092036
NS_SS1442 CAN US 0.466940244773238 0.533059755226762
NS_SS0751 US CAN 0.524652335049577 0.475347664950423
NS_SS0755 US US 0.457468172492298 0.542531827507702
NS_SS0840 US US 0.487108157047643 0.512891842952357
NS_SS1427 CAN CAN 0.548042690962823 0.451957309037177
NS_SS1444 CAN US 0.448050485335506 0.551949514664494
NS_SS1010 US CAN 0.507921922507178 0.492078077492822
NS_SS0823 US US 0.437827430492838 0.562172569507162
NS_SS1008 US US 0.398090434209848 0.601909565790152
NS_SS0881 US US 0.462890700213928 0.537109299786072
NS_SS1265 CAN CAN 0.533233698306123 0.466766301693877
NS_SS0804 US US 0.458039538034437 0.541960461965562
NS_SS0822 US US 0.399830350500155 0.600169649499845
NS_SS0880 US US 0.482571226968439 0.517428773031561
NS_SS1443 CAN US 0.39933615795332 0.60066384204668
NS_SS1448 CAN US 0.273811821424607 0.726188178575393
NS_SS1446 CAN CAN 0.556398283371538 0.443601716628461
NS_SS0756 US US 0.495436988174025 0.504563011825975
NS_SS1439 CAN US 0.485327691911583 0.514672308088417
NS_SS0760 US US 0.328635755315113 0.671364244684887
NS_SS0761 US US 0.413717571964739 0.586282428035262
NS_SS0841 US US 0.209145769852003 0.790854230147997
NS_SS0830 US US 0.286131967589776 0.713868032410224
NS_SS0831 US US 0.426590750701933 0.573409249298067
