Ind.ID origin.pop pred.pop CAN US
HI_SS0029 CAN CAN 0.523475118352905 0.476524881647095
HI_SS0054 CAN US 0.462034798507831 0.537965201492169
HI_SS0091 CAN CAN 0.520499643757422 0.479500356242578
HI_SS0112 CAN CAN 0.555316623470733 0.444683376529267
HI_SS0114 CAN CAN 0.533911580517732 0.466088419482268
HI_SS0118 CAN CAN 0.55019996691205 0.44980003308795
HI_SS0149 CAN CAN 0.538169680586032 0.461830319413968
HI_SS0151 CAN CAN 0.549769612250514 0.450230387749486
NS_SS1432 CAN CAN 0.507755556413259 0.492244443586742
NS_SS0838 US US 0.400527146760145 0.599472853239855
NS_SS0843 US US 0.355151323840048 0.644848676159952
NS_SS0757 US US 0.465273412869524 0.534726587130476
NS_SS1453 CAN US 0.404401592922056 0.595598407077944
NS_SS0875 US US 0.357853229199262 0.642146770800738
NS_SS0811 US US 0.418617591323053 0.581382408676947
NS_SS1427 CAN CAN 0.535762232867778 0.464237767132222
NS_SS0837 US US 0.449122465299037 0.550877534700963
NS_SS0844 US US 0.441680610851906 0.558319389148094
NS_SS1008 US US 0.396816902642414 0.603183097357586
NS_SS1424 CAN US 0.370270771764947 0.629729228235053
NS_SS0880 US US 0.476326262335622 0.523673737664378
NS_SS0872 US US 0.466719106469461 0.533280893530539
NS_SS0827 US US 0.344621979119124 0.655378020880876
NS_SS1448 CAN US 0.266667711360125 0.733332288639875
NS_SS1446 CAN CAN 0.542379925804743 0.457620074195256
NS_SS0756 US US 0.481220433312686 0.518779566687314
NS_SS0747 US US 0.396472511166761 0.603527488833239
NS_SS0742 US US 0.180197177022512 0.819802822977488
NS_SS1437 CAN US 0.384937962534891 0.615062037465109
NS_SS1439 CAN US 0.484330917527056 0.515669082472944
NS_SS0828 US US 0.250717966746731 0.749282033253269
NS_SS0865 US US 0.465476044318581 0.534523955681419
NS_SS0761 US US 0.407750934238272 0.592249065761728
NS_SS0831 US US 0.419724230428476 0.580275769571524
NS_SS0749 US US 0.373191061053143 0.626808938946857
