Ind.ID origin.pop pred.pop US CAN
HI_SS0021 CAN US 0.527835034921364 0.472164965078636
HI_SS0049 US US 0.564048826464728 0.435951173535272
HI_SS0053 US US 0.640108413688092 0.359891586311908
HI_SS0054 CAN US 0.600874945606483 0.399125054393517
HI_SS0087 CAN US 0.535544182746993 0.464455817253007
HI_SS0091 US CAN 0.470413008385749 0.529586991614251
HI_SS0095 US US 0.556897836574588 0.443102163425412
HI_SS0118 US US 0.547512186371321 0.452487813628679
HI_SS0124 CAN US 0.563116672906295 0.436883327093705
HI_SS0150 CAN US 0.570150657844835 0.429849342155165
NS_SS1431 CAN US 0.560331670616285 0.439668329383715
NS_SS0832 CAN US 0.52512659750653 0.47487340249347
NS_SS0820 CAN CAN 0.487415073900725 0.512584926099275
NS_SS0843 CAN US 0.533208632403666 0.466791367596334
NS_SS1453 CAN US 0.554797926032268 0.445202073967732
NS_SS0867 CAN US 0.570666888973477 0.429333111026523
NS_SS0758 US US 0.558012529146992 0.441987470853008
NS_SS1444 CAN US 0.563521990445248 0.436478009554752
NS_SS0837 US US 0.552543042030898 0.447456957969102
NS_SS0823 US US 0.576287606184021 0.423712393815979
NS_SS0829 US US 0.533332306424178 0.466667693575822
NS_SS0804 CAN US 0.561031610504279 0.438968389495721
NS_SS0822 CAN US 0.525129576875537 0.474870423124463
NS_SS0753 US US 0.570611203348331 0.429388796651669
NS_SS1007 US US 0.585957811487764 0.414042188512236
NS_SS1262 US US 0.540729403653688 0.459270596346312
NS_SS1434 US US 0.556316761093172 0.443683238906828
NS_SS0802 CAN US 0.52398304144185 0.47601695855815
NS_SS0747 CAN US 0.60113719072638 0.39886280927362
NS_SS0761 US US 0.525053392979232 0.474946607020768
NS_SS0842 US CAN 0.475130728551175 0.524869271448825
NS_SS0841 US CAN 0.464776856660055 0.535223143339945
NS_SS1011 US US 0.612782530369943 0.387217469630057
NS_SS0883 US US 0.515603372191977 0.484396627808023
NS_SS0831 US US 0.56523819493466 0.43476180506534
