Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US US 0.574227401396801 0.425772598603199
HI_SS0041 CAN US 0.61615680096358 0.38384319903642
HI_SS0049 US CAN 0.497744555623309 0.502255444376691
HI_SS0053 CAN US 0.635142683441091 0.364857316558909
HI_SS0103 US US 0.545388216108192 0.454611783891808
HI_SS0105 CAN US 0.506492982613228 0.493507017386772
HI_SS0124 CAN US 0.527706338820919 0.472293661179081
HI_SS0127 CAN US 0.567768986231751 0.432231013768249
HI_SS0129 US US 0.509446835258406 0.490553164741594
HI_SS0149 US US 0.555574664163092 0.444425335836908
NS_SS1431 US CAN 0.4494414415274 0.5505585584726
NS_SS0832 CAN CAN 0.481068244433856 0.518931755566144
NS_SS0820 CAN US 0.558826803404075 0.441173196595925
NS_SS0752 CAN US 0.548365457877702 0.451634542122298
NS_SS0876 CAN US 0.596872023952148 0.403127976047852
NS_SS0751 CAN US 0.599162551689067 0.400837448310933
NS_SS0840 CAN US 0.585395489663263 0.414604510336737
NS_SS1427 US US 0.551067084262501 0.448932915737499
NS_SS0837 CAN US 0.659759602014992 0.340240397985008
NS_SS0744 CAN US 0.558832086523074 0.441167913476926
NS_SS1438 US US 0.549846119243691 0.450153880756309
NS_SS0746 US US 0.530128232060762 0.469871767939238
NS_SS1007 US US 0.537063935893422 0.462936064106578
NS_SS0827 US US 0.535738849889633 0.464261150110367
NS_SS0818 US US 0.598435790522124 0.401564209477876
NS_SS0756 US US 0.561958710354837 0.438041289645163
NS_SS0802 US US 0.545286112183833 0.454713887816167
NS_SS0835 US US 0.584259511671674 0.415740488328326
NS_SS1439 CAN US 0.558724327707406 0.441275672292594
NS_SS0760 US US 0.605461762999467 0.394538237000533
NS_SS0803 CAN US 0.56620624665665 0.43379375334335
NS_SS0759 US US 0.531348041789018 0.468651958210982
NS_SS0830 CAN US 0.543338648139906 0.456661351860094
NS_SS1011 US US 0.570749559561828 0.429250440438172
NS_SS0883 US US 0.57813306212596 0.42186693787404
