Ind.ID origin.pop pred.pop US CAN
HI_SS0021 US US 0.533392298798433 0.466607701201567
HI_SS0029 US US 0.608156379594479 0.391843620405521
HI_SS0042 CAN CAN 0.490399185345262 0.509600814654738
HI_SS0043 US US 0.544506662382718 0.455493337617282
HI_SS0053 US CAN 0.436510636649081 0.563489363350919
HI_SS0054 CAN US 0.500918430364693 0.499081569635307
HI_SS0105 US CAN 0.494288622534946 0.505711377465054
HI_SS0117 CAN US 0.502973095067134 0.497026904932866
HI_SS0126 CAN US 0.609802268333266 0.390197731666734
HI_SS0127 US CAN 0.382329235174108 0.617670764825892
HI_SS0150 US US 0.60220799352217 0.39779200647783
NS_SS1431 US US 0.523150463836988 0.476849536163012
NS_SS0838 US US 0.617424000933487 0.382575999066513
NS_SS1450 US US 0.532870483033587 0.467129516966413
NS_SS0832 US US 0.505424507562267 0.494575492437733
NS_SS0748 CAN CAN 0.478820767189508 0.521179232810492
NS_SS0740 CAN US 0.576430998890494 0.423569001109506
NS_SS0867 US US 0.539522550383321 0.460477449616679
NS_SS0866 CAN CAN 0.485409790946924 0.514590209053076
NS_SS0840 CAN US 0.560827399536217 0.439172600463783
NS_SS1427 CAN US 0.634799179884347 0.365200820115653
NS_SS1455 CAN CAN 0.496566192916242 0.503433807083758
NS_SS1008 CAN US 0.574478674671994 0.425521325328006
NS_SS0744 CAN CAN 0.446387304146039 0.553612695853961
NS_SS0880 US US 0.624892299561826 0.375107700438174
NS_SS1262 US US 0.559069287042448 0.440930712957552
NS_SS0827 US US 0.595466734026727 0.404533265973273
NS_SS1443 US US 0.523634410554328 0.476365589445672
NS_SS1434 CAN US 0.51242770604661 0.48757229395339
NS_SS0818 CAN CAN 0.459438883983398 0.540561116016602
NS_SS0739 US CAN 0.430797538054873 0.569202461945127
NS_SS1439 CAN US 0.618347116357511 0.381652883642489
NS_SS0803 US US 0.524683582487769 0.475316417512231
NS_SS0874 US US 0.551072515777369 0.448927484222631
NS_SS0749 CAN US 0.511765583069789 0.488234416930211
