Ind.ID origin.pop pred.pop CAN US
HI_SS0021 CAN CAN 0.989691389207836 0.0103086107921644
HI_SS0027 CAN CAN 0.987768106762462 0.0122318932375381
HI_SS0042 CAN CAN 0.983441871305624 0.0165581286943761
HI_SS0053 CAN CAN 0.990244302835363 0.00975569716463714
HI_SS0124 CAN CAN 0.989910070571056 0.0100899294289444
HI_SS0129 CAN CAN 0.984357101469386 0.0156428985306143
HI_SS0132 CAN CAN 0.986288991542292 0.0137110084577078
HI_SS0134 CAN CAN 0.983130688636464 0.016869311363536
NS_SS1431 CAN US 0.46316305354909 0.53683694645091
NS_SS0838 US CAN 0.886903855182092 0.113096144817908
NS_SS0832 US CAN 0.963876168490919 0.0361238315090807
NS_SS0752 US CAN 0.930370377673309 0.0696296223266913
NS_SS1423 CAN CAN 0.987412326367608 0.012587673632392
NS_SS0757 US CAN 0.93557374604356 0.0644262539564394
NS_SS1453 CAN CAN 0.824486060246915 0.175513939753085
NS_SS0875 US US 0.324757914474174 0.675242085525826
NS_SS0740 US CAN 0.662283654407631 0.337716345592369
NS_SS0811 US CAN 0.866353222767698 0.133646777232302
NS_SS1427 CAN CAN 0.994095566460162 0.00590443353983803
NS_SS0829 US US 0.375059377507134 0.624940622492866
NS_SS1008 US CAN 0.629622864815548 0.370377135184452
NS_SS0822 US CAN 0.567088152154025 0.432911847845975
NS_SS1424 CAN US 0.352270924320111 0.647729075679889
NS_SS1007 US CAN 0.960640510764349 0.0393594892356511
NS_SS1262 CAN CAN 0.985339004491606 0.0146609955083937
NS_SS0827 US US 0.354103810883375 0.645896189116625
NS_SS1434 CAN CAN 0.989801800942324 0.0101981990576763
NS_SS0802 US CAN 0.984501968476467 0.0154980315235326
NS_SS1439 CAN CAN 0.973600854727641 0.0263991452723588
NS_SS0828 US US 0.000369203545690214 0.99963079645431
NS_SS0865 US CAN 0.944012431572557 0.0559875684274434
NS_SS0759 US CAN 0.888093568600428 0.111906431399572
NS_SS0874 US US 4.76642916351718e-06 0.999995233570836
NS_SS0830 US US 0.00270955665537966 0.99729044334462
NS_SS1011 US CAN 0.909564887612278 0.090435112387722
