Ind.ID origin.pop pred.pop CAN US
HI_SS0027 CAN CAN 0.842834642643841 0.157165357356159
HI_SS0054 CAN US 0.469651286980137 0.530348713019863
HI_SS0107 CAN CAN 0.927058200654899 0.0729417993451006
HI_SS0118 CAN CAN 0.93013394199101 0.0698660580089898
HI_SS0124 CAN CAN 0.882393360178515 0.117606639821485
HI_SS0126 CAN CAN 0.831384071756443 0.168615928243557
HI_SS0127 CAN CAN 0.768195827812651 0.231804172187349
HI_SS0129 CAN CAN 0.872135839917552 0.127864160082448
HI_SS0134 CAN CAN 0.59474493396895 0.40525506603105
NS_SS0832 US US 0.158709509939506 0.841290490060494
NS_SS0884 US US 0.00011826423625969 0.99988173576374
NS_SS0843 US US 0.000166446174669327 0.999833553825331
NS_SS0825 US CAN 0.715587648305437 0.284412351694563
NS_SS0757 US US 0.17568473505717 0.82431526494283
NS_SS1442 CAN US 0.295840160671334 0.704159839328666
NS_SS0875 US US 0.00896123824681073 0.991038761753189
NS_SS0867 US US 0.0390030973416626 0.960996902658337
NS_SS0840 US US 0.170371544822908 0.829628455177092
NS_SS1444 CAN CAN 0.510381023648213 0.489618976351787
NS_SS1455 CAN CAN 0.814981758225385 0.185018241774615
NS_SS0823 US US 0.042959319770906 0.957040680229094
NS_SS0881 US US 0.154508947857178 0.845491052142822
NS_SS0834 US US 0.0208510250025231 0.979148974997477
NS_SS1265 CAN CAN 0.732414908231419 0.267585091768581
NS_SS0753 US CAN 0.527747200333319 0.472252799666681
NS_SS1446 CAN CAN 0.796476800956217 0.203523199043783
NS_SS0745 US CAN 0.655511499452724 0.344488500547276
NS_SS0835 US US 0.340992354355004 0.659007645644996
NS_SS0742 US US 7.84309129159987e-11 0.999999999921569
NS_SS1437 CAN US 0.331701100278113 0.668298899721887
NS_SS1439 CAN CAN 0.674662601278229 0.325337398721771
NS_SS0865 US US 0.10745296663746 0.89254703336254
NS_SS0759 US US 0.0183767982236042 0.981623201776396
NS_SS0874 US US 3.42044348054219e-08 0.999999965795565
NS_SS1011 US US 0.221995257870722 0.778004742129278
