Ind.ID origin.pop pred.pop CAN US
HI_SS0017 CAN CAN 0.941701324877803 0.0582986751221965
HI_SS0021 CAN CAN 0.910529655858073 0.0894703441419271
HI_SS0024 CAN CAN 0.92925950693652 0.0707404930634803
HI_SS0054 CAN CAN 0.8427879363505 0.1572120636495
HI_SS0103 CAN CAN 0.934806033478759 0.0651939665212408
HI_SS0112 CAN CAN 0.953484659790949 0.0465153402090515
HI_SS0114 CAN CAN 0.934912943740065 0.0650870562599351
HI_SS0117 CAN CAN 0.958042278150409 0.0419577218495913
HI_SS0124 CAN CAN 0.9443489205273 0.0556510794726998
NS_SS1432 CAN CAN 0.889117295581137 0.110882704418863
NS_SS0884 US US 0.010939369206268 0.989060630793732
NS_SS0752 US CAN 0.723557099670359 0.276442900329641
NS_SS1445 CAN CAN 0.944591299232517 0.0554087007674832
NS_SS0825 US CAN 0.922128499154577 0.0778715008454229
NS_SS1442 CAN CAN 0.763791894748391 0.236208105251609
NS_SS0875 US US 0.0699680038920645 0.930031996107936
NS_SS0740 US US 0.343576753100788 0.656423246899212
NS_SS0811 US US 0.434479602694439 0.565520397305561
NS_SS0751 US CAN 0.854555594727401 0.1454444052726
NS_SS0758 US CAN 0.716429070207473 0.283570929792527
NS_SS0844 US CAN 0.511754836791175 0.488245163208825
NS_SS0834 US US 0.110452172508988 0.889547827491012
NS_SS1424 CAN US 0.0470252858603283 0.952974714139672
NS_SS0753 US CAN 0.872013239498081 0.12798676050192
NS_SS1262 CAN CAN 0.92779462745804 0.0722053725419597
NS_SS1443 CAN CAN 0.678431184675082 0.321568815324918
NS_SS0826 US US 0.00129088298635783 0.998709117013642
NS_SS0745 US CAN 0.932421451365684 0.0675785486343163
NS_SS0747 US US 0.184755165042498 0.815244834957502
NS_SS0742 US US 4.29481715164219e-08 0.999999957051828
NS_SS1437 CAN CAN 0.709020954758059 0.290979045241941
NS_SS0828 US US 6.0702079945593e-05 0.999939297920054
NS_SS0865 US CAN 0.727165999816954 0.272834000183046
NS_SS0874 US US 1.84635539386185e-06 0.999998153644606
NS_SS0749 US US 0.077345718706445 0.922654281293555
