Ind.ID origin.pop pred.pop CAN US
HI_SS0029 CAN CAN 0.936017796486979 0.0639822035130211
HI_SS0039 CAN CAN 0.966503941044764 0.0334960589552358
HI_SS0041 CAN CAN 0.941087239606903 0.0589127603930965
HI_SS0049 CAN CAN 0.926600576307487 0.0733994236925131
HI_SS0054 CAN CAN 0.888923003781715 0.111076996218285
HI_SS0103 CAN CAN 0.946630286074951 0.0533697139250485
HI_SS0107 CAN CAN 0.95807248986058 0.0419275101394198
HI_SS0117 CAN CAN 0.96432572277106 0.0356742772289399
HI_SS0124 CAN CAN 0.950006656840621 0.0499933431593794
HI_SS0149 CAN CAN 0.950367110219138 0.0496328897808625
HI_SS0150 CAN CAN 0.949956354624803 0.0500436453751975
HI_SS0151 CAN CAN 0.958703221220656 0.0412967787793435
NS_SS1451 CAN CAN 0.939537117995903 0.0604628820040974
NS_SS0754 US US 0.00304376850537295 0.996956231494627
NS_SS0832 US CAN 0.858632614886668 0.141367385113332
NS_SS0884 US US 0.0824835201222048 0.917516479877795
NS_SS0757 US CAN 0.858546986208003 0.141453013791998
NS_SS0876 US CAN 0.880627999543879 0.119372000456121
NS_SS0751 US CAN 0.921849158069277 0.0781508419307233
NS_SS0867 US CAN 0.873250606740273 0.126749393259727
NS_SS0758 US CAN 0.82107090192854 0.17892909807146
NS_SS1455 CAN CAN 0.92549802061506 0.07450197938494
NS_SS0823 US CAN 0.722387418725132 0.277612581274868
NS_SS0881 US CAN 0.828919814594861 0.171080185405139
NS_SS1265 CAN CAN 0.951331275177389 0.0486687248226113
NS_SS0822 US CAN 0.591400845388872 0.408599154611128
NS_SS0879 US CAN 0.79046558763943 0.20953441236057
NS_SS1007 US CAN 0.8997083372803 0.1002916627197
NS_SS1262 CAN CAN 0.955857747533698 0.0441422524663019
NS_SS0818 US CAN 0.72038515721043 0.27961484278957
NS_SS0802 US CAN 0.958666478073636 0.0413335219263637
NS_SS0835 US CAN 0.940658699314432 0.0593413006855679
NS_SS0760 US US 0.0317991572086416 0.968200842791358
NS_SS1011 US CAN 0.771103686049279 0.228896313950721
NS_SS0883 US CAN 0.526638179219574 0.473361820780426
