Ind.ID origin.pop pred.pop CAN US
HI_SS0041 CAN CAN 0.959329290926077 0.0406707090739235
HI_SS0043 CAN CAN 0.946618522834628 0.0533814771653723
HI_SS0087 CAN CAN 0.957463237807405 0.0425367621925953
HI_SS0091 CAN CAN 0.975097641499888 0.0249023585001123
HI_SS0103 CAN CAN 0.93699101567866 0.06300898432134
HI_SS0107 CAN CAN 0.960535280649563 0.0394647193504366
HI_SS0117 CAN CAN 0.951481611852332 0.0485183881476681
HI_SS0127 CAN CAN 0.960117141204828 0.0398828587951723
NS_SS0754 US US 1.86879362950402e-07 0.999999813120637
NS_SS1431 CAN US 0.0272011605765909 0.972798839423409
NS_SS0839 US CAN 0.819135145348901 0.180864854651099
NS_SS0832 US CAN 0.812633349443929 0.187366650556071
NS_SS1445 CAN CAN 0.959817487644322 0.0401825123556779
NS_SS1423 CAN CAN 0.954133399637288 0.0458666003627121
NS_SS0843 US US 0.00763788455331053 0.99236211544669
NS_SS0757 US CAN 0.765062380142709 0.234937619857291
NS_SS0751 US CAN 0.94670126908173 0.0532987309182695
NS_SS1444 CAN CAN 0.661361540773934 0.338638459226066
NS_SS0829 US US 0.0214524535947409 0.978547546405259
NS_SS0844 US CAN 0.511874563547081 0.488125436452919
NS_SS0881 US CAN 0.753433687216112 0.246566312783888
NS_SS0744 US US 1.40071447414796e-05 0.999985992855259
NS_SS0880 US CAN 0.893245681351149 0.106754318648851
NS_SS1262 CAN CAN 0.966731215000513 0.0332687849994872
NS_SS0827 US US 0.00792411155631237 0.992075888443688
NS_SS1443 CAN US 0.397586779498423 0.602413220501577
NS_SS0826 US US 3.00484135390682e-05 0.999969951586461
NS_SS1448 CAN US 4.97620202959273e-06 0.99999502379797
NS_SS0739 US US 0.350752089981771 0.649247910018229
NS_SS0747 US US 0.0627753813953767 0.937224618604623
NS_SS0835 US CAN 0.941269514416322 0.0587304855836776
NS_SS1439 CAN CAN 0.880415651452391 0.119584348547609
NS_SS0865 US CAN 0.852380220336371 0.147619779663629
NS_SS0841 US US 8.67679878646557e-12 0.999999999991323
NS_SS0831 US US 0.467010973536896 0.532989026463104
