Ind.ID origin.pop pred.pop CAN US
HI_SS0039 CAN CAN 0.984804989141632 0.0151950108583679
HI_SS0053 CAN CAN 0.986448000277999 0.0135519997220012
HI_SS0087 CAN CAN 0.985367201455077 0.0146327985449235
HI_SS0091 CAN CAN 0.98836429081546 0.0116357091845397
HI_SS0112 CAN CAN 0.988055771891764 0.011944228108236
HI_SS0114 CAN CAN 0.974048625604276 0.0259513743957238
HI_SS0117 CAN CAN 0.986574976114872 0.0134250238851276
HI_SS0118 CAN CAN 0.986394672538309 0.0136053274616913
NS_SS0754 US US 7.0852286034925e-07 0.99999929147714
NS_SS1432 CAN CAN 0.974387927902379 0.0256120720976207
NS_SS1450 CAN CAN 0.971884333284338 0.0281156667156619
NS_SS0846 US CAN 0.972691435157085 0.0273085648429152
NS_SS0740 US US 0.458064294845639 0.541935705154361
NS_SS0867 US CAN 0.954049231172594 0.0459507688274056
NS_SS0758 US CAN 0.872684775324918 0.127315224675082
NS_SS1455 CAN CAN 0.983120279655274 0.0168797203447261
NS_SS0837 US CAN 0.888248977942266 0.111751022057734
NS_SS0834 US US 0.152629935526477 0.847370064473523
NS_SS0804 US CAN 0.792232466509595 0.207767533490405
NS_SS0880 US CAN 0.952385654208842 0.0476143457911581
NS_SS1447 CAN CAN 0.757928699082233 0.242071300917767
NS_SS1443 CAN CAN 0.617144675401183 0.382855324598817
NS_SS0826 US US 8.75262822984554e-05 0.999912473717702
NS_SS1448 CAN US 2.36053369772391e-05 0.999976394663023
NS_SS0756 US CAN 0.938897381352169 0.0611026186478311
NS_SS0802 US CAN 0.979512025726728 0.0204879742732719
NS_SS0835 US CAN 0.972523914839525 0.0274760851604749
NS_SS1437 CAN US 0.457881997446144 0.542118002553856
NS_SS1439 CAN CAN 0.957321817809701 0.0426781821902985
NS_SS0865 US CAN 0.941682622569265 0.0583173774307347
NS_SS0759 US CAN 0.671789059222632 0.328210940777368
NS_SS0761 US US 0.356097100814412 0.643902899185588
NS_SS0841 US US 2.41957979699259e-11 0.999999999975804
NS_SS1011 US CAN 0.845411980868195 0.154588019131805
NS_SS0883 US US 0.4819398885402 0.518060111459799
