Ind.ID pred.pop pop.1 pop.2
1 pop.1 0.999239244009831 0.000760755990169226
2 pop.1 0.998887826828687 0.00111217317131285
3 pop.1 0.998527804466285 0.00147219553371514
4 pop.1 0.997861938735821 0.00213806126417937
5 pop.1 0.999355217384713 0.000644782615286887
6 pop.1 0.999248314161188 0.000751685838812244
7 pop.1 0.998213803889685 0.00178619611031527
8 pop.1 0.999176846259097 0.000823153740902582
9 pop.1 0.998071826416175 0.00192817358382535
10 pop.1 0.99943975544129 0.000560244558710066
11 pop.1 0.998406346292111 0.00159365370788878
12 pop.1 0.99877769824938 0.00122230175061999
13 pop.1 0.996173767586883 0.00382623241311675
14 pop.1 0.998607462667971 0.00139253733202926
15 pop.1 0.997389643595563 0.00261035640443696
16 pop.1 0.998319493419211 0.00168050658078922
17 pop.1 0.997031502969807 0.0029684970301932
18 pop.1 0.999222960286117 0.000777039713882877
19 pop.1 0.998708552193271 0.0012914478067293
20 pop.1 0.998023343177289 0.00197665682271098
21 pop.1 0.998612466553149 0.0013875334468515
22 pop.1 0.998506920334722 0.00149307966527801
23 pop.1 0.997608559817383 0.00239144018261739
24 pop.1 0.997397145539376 0.00260285446062447
25 pop.1 0.998304731663261 0.00169526833673861
26 pop.1 0.999522078669424 0.000477921330575892
27 pop.1 0.999538396980624 0.000461603019375922
28 pop.1 0.999167295061536 0.000832704938464324
29 pop.1 0.999133969547459 0.000866030452541078
30 pop.1 0.999152989282935 0.000847010717064722
31 pop.1 0.998872551314525 0.00112744868547499
32 pop.1 0.999205471168464 0.000794528831536412
33 pop.1 0.999232284386152 0.000767715613848141
34 pop.1 0.998653337464513 0.00134666253548699
35 pop.1 0.999565618486808 0.000434381513191529
36 pop.1 0.997689141417816 0.00231085858218416
37 pop.1 0.997291796614564 0.00270820338543631
38 pop.1 0.99845919419116 0.00154080580883953
39 pop.1 0.999530076059514 0.000469923940485839
40 pop.1 0.998866915127775 0.00113308487222452
41 pop.1 0.99873909626703 0.00126090373296983
42 pop.1 0.999136023270177 0.000863976729823301
43 pop.1 0.998695270332472 0.00130472966752782
44 pop.1 0.996823554964342 0.00317644503565806
45 pop.1 0.99639883817665 0.0036011618233498
46 pop.1 0.999372704717774 0.000627295282226048
