Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US CAN 0.471013419532664 0.528986580467336
HI_SS0021 CAN CAN 0.427258469228964 0.572741530771036
HI_SS0041 CAN US 0.511721297186506 0.488278702813494
HI_SS0095 US US 0.598091030035417 0.401908969964583
HI_SS0114 US CAN 0.489550054130143 0.510449945869857
HI_SS0117 CAN US 0.509944429882498 0.490055570117502
HI_SS0126 US US 0.523579305052447 0.476420694947553
HI_SS0129 US CAN 0.46653935087192 0.53346064912808
NS_SS1451 CAN CAN 0.439645502440204 0.560354497559796
NS_SS1431 US CAN 0.483692851920155 0.516307148079845
NS_SS0748 CAN US 0.50385548471843 0.49614451528157
NS_SS0884 US US 0.634992953949772 0.365007046050228
NS_SS0846 US CAN 0.490361482132826 0.509638517867174
NS_SS0825 CAN US 0.539510909319283 0.460489090680717
NS_SS0751 CAN US 0.630510305316685 0.369489694683315
NS_SS0866 CAN US 0.51422043319437 0.48577956680563
NS_SS0840 US US 0.581275953512299 0.418724046487701
NS_SS1455 CAN US 0.631610715534244 0.368389284465756
NS_SS0837 US US 0.594766601888548 0.405233398111452
NS_SS0844 CAN CAN 0.423275727536779 0.576724272463221
NS_SS1008 US US 0.502114875690199 0.497885124309801
NS_SS0746 CAN US 0.514709619887858 0.485290380112142
NS_SS0880 CAN US 0.583530129661913 0.416469870338087
NS_SS0879 US CAN 0.453951729811068 0.546048270188932
NS_SS0827 CAN CAN 0.437239321917966 0.562760678082034
NS_SS1443 US US 0.77873174357665 0.22126825642335
NS_SS1448 US US 0.684220701968557 0.315779298031443
NS_SS0818 US US 0.518623684463424 0.481376315536576
NS_SS0745 US US 0.539053507707031 0.460946492292969
NS_SS0739 US US 0.649240982420614 0.350759017579386
NS_SS0747 CAN US 0.570061461920476 0.429938538079524
NS_SS0742 US US 0.501043752378503 0.498956247621497
NS_SS0760 CAN CAN 0.348511406104881 0.651488593895119
NS_SS0841 US US 0.575741214667218 0.424258785332782
NS_SS0749 CAN US 0.679843285699453 0.320156714300547
