Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US CAN 0.453660371510522 0.546339628489478
HI_SS0024 CAN CAN 0.389025167356268 0.610974832643732
HI_SS0029 CAN CAN 0.466347445736608 0.533652554263392
HI_SS0042 US US 0.51478498975969 0.48521501024031
HI_SS0043 US US 0.502913837163122 0.497086162836878
HI_SS0105 CAN US 0.601416372699856 0.398583627300144
HI_SS0112 CAN US 0.580311670930617 0.419688329069383
HI_SS0117 CAN CAN 0.459417534190696 0.540582465809304
HI_SS0118 CAN CAN 0.355889771397822 0.644110228602178
HI_SS0124 US CAN 0.38700631141643 0.61299368858357
HI_SS0150 US CAN 0.498387895901904 0.501612104098096
NS_SS0748 US US 0.553505493612687 0.446494506387313
NS_SS1445 CAN US 0.640688640356964 0.359311359643036
NS_SS0843 US US 0.728065412748814 0.271934587251186
NS_SS0876 US US 0.52635817883225 0.47364182116775
NS_SS0875 US US 0.678162542334121 0.321837457665879
NS_SS0811 CAN US 0.519112385754665 0.480887614245335
NS_SS0751 CAN US 0.745639503396432 0.254360496603568
NS_SS0866 CAN US 0.84350898458484 0.15649101541516
NS_SS0755 US US 0.728884690948443 0.271115309051557
NS_SS1427 CAN CAN 0.274731056241131 0.725268943758869
NS_SS1010 US US 0.644653744076525 0.355346255923475
NS_SS0829 US US 0.795710869390702 0.204289130609298
NS_SS0753 US CAN 0.387426612748061 0.612573387251939
NS_SS0872 US US 0.626845370452775 0.373154629547225
NS_SS1443 CAN US 0.747196068295838 0.252803931704162
NS_SS0818 US US 0.813574752540405 0.186425247459595
NS_SS0745 CAN US 0.53533070653154 0.46466929346846
NS_SS0756 US US 0.615263135419597 0.384736864580403
NS_SS0835 US US 0.591801237124715 0.408198762875285
NS_SS0742 CAN US 0.65800851277996 0.34199148722004
NS_SS1437 US US 0.926965265555425 0.0730347344445746
NS_SS0828 CAN US 0.675948871364195 0.324051128635805
NS_SS0761 US CAN 0.351241070332 0.648758929668
NS_SS0842 CAN US 0.838931691903759 0.161068308096241
