Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US CAN 0.367562839002965 0.632437160997035
HI_SS0027 CAN US 0.573741503403758 0.426258496596242
HI_SS0029 CAN CAN 0.485982785550655 0.514017214449345
HI_SS0039 US CAN 0.431997438824525 0.568002561175475
HI_SS0042 US CAN 0.38791221143024 0.61208778856976
HI_SS0095 US US 0.536946449667294 0.463053550332706
HI_SS0126 CAN US 0.552172876430435 0.447827123569565
HI_SS0127 US CAN 0.375243080587627 0.624756919412373
HI_SS0134 US CAN 0.297459951351838 0.702540048648162
NS_SS1451 US CAN 0.295974655084488 0.704025344915512
NS_SS0820 US CAN 0.491308322407793 0.508691677592207
NS_SS1445 CAN US 0.546586368477571 0.453413631522429
NS_SS1423 US CAN 0.380702719608018 0.619297280391982
NS_SS0843 CAN US 0.557538821771183 0.442461178228817
NS_SS0846 CAN US 0.595479636807605 0.404520363192395
NS_SS1453 CAN US 0.512252835077973 0.487747164922027
NS_SS0867 CAN US 0.759578523763491 0.240421476236509
NS_SS0758 CAN US 0.843444206638415 0.156555793361585
NS_SS1427 CAN CAN 0.342111427222178 0.657888572777822
NS_SS0837 US CAN 0.452553123661123 0.547446876338877
NS_SS0829 US US 0.737216886115295 0.262783113884705
NS_SS0844 CAN US 0.680752249930293 0.319247750069707
NS_SS1265 US CAN 0.272225253920561 0.727774746079439
NS_SS0804 US US 0.546706734420187 0.453293265579813
NS_SS0822 US US 0.54890393851653 0.45109606148347
NS_SS0879 CAN US 0.551812285447164 0.448187714552836
NS_SS1262 CAN CAN 0.386232025953253 0.613767974046747
NS_SS0742 US US 0.811463672133192 0.188536327866808
NS_SS1437 CAN US 0.89624195971879 0.10375804028121
NS_SS1439 US CAN 0.399542364740391 0.600457635259609
NS_SS0760 US CAN 0.405513157240369 0.594486842759631
NS_SS0803 CAN US 0.555217377357647 0.444782622642353
NS_SS0830 CAN US 0.654862378027145 0.345137621972855
NS_SS0883 US CAN 0.428621525015587 0.571378474984413
NS_SS0831 US US 0.542892324289364 0.457107675710636
