Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN CAN 0.499392310193055 0.500607689806945
HI_SS0024 US US 0.53770777477879 0.46229222522121
HI_SS0027 CAN US 0.557924509956831 0.442075490043169
HI_SS0039 US US 0.604836482435238 0.395163517564762
HI_SS0043 CAN US 0.533210701149714 0.466789298850286
HI_SS0107 US US 0.526984726446233 0.473015273553767
HI_SS0112 US US 0.548420727734474 0.451579272265526
HI_SS0151 US US 0.564739335138177 0.435260664861823
NS_SS0838 CAN US 0.552383609836643 0.447616390163357
NS_SS0820 CAN US 0.547158874842064 0.452841125157936
NS_SS0884 CAN US 0.568810394982951 0.431189605017049
NS_SS1445 US US 0.545636755467442 0.454363244532558
NS_SS1423 CAN US 0.535673852228587 0.464326147771413
NS_SS0757 US US 0.542757591993159 0.457242408006841
NS_SS0867 CAN US 0.542551799763514 0.457448200236486
NS_SS0755 CAN US 0.571239754584808 0.428760245415192
NS_SS1444 US US 0.561953424671101 0.438046575328899
NS_SS1455 US US 0.567770890894401 0.432229109105599
NS_SS0823 US US 0.54445074952459 0.45554925047541
NS_SS0880 US US 0.542306782747561 0.457693217252439
NS_SS1447 CAN US 0.554422419566479 0.445577580433521
NS_SS0872 US CAN 0.494938655470358 0.505061344529642
NS_SS1262 CAN US 0.520101715602796 0.479898284397204
NS_SS1443 US US 0.528496869538091 0.471503130461909
NS_SS1434 CAN US 0.519955548945584 0.480044451054416
NS_SS0826 US US 0.555196760784669 0.444803239215331
NS_SS0739 US US 0.515755928669552 0.484244071330448
NS_SS0835 CAN US 0.571768595501196 0.428231404498804
NS_SS1437 CAN US 0.529933580660579 0.470066419339421
NS_SS1439 CAN US 0.533755893119357 0.466244106880643
NS_SS0828 US US 0.579259593210667 0.420740406789333
NS_SS0759 US US 0.525334962789802 0.474665037210198
NS_SS0761 US US 0.508092753718076 0.491907246281924
NS_SS0842 CAN US 0.552415174642296 0.447584825357704
NS_SS0830 US US 0.561148629225461 0.438851370774539
