Ind.ID origin.pop pred.pop US CAN
HI_SS0095 US CAN 0.495583352757066 0.504416647242934
HI_SS0105 US US 0.538648443602941 0.461351556397059
HI_SS0112 CAN US 0.500368633051561 0.499631366948439
HI_SS0126 US CAN 0.496234224984334 0.503765775015666
HI_SS0127 US CAN 0.481723996024729 0.518276003975271
HI_SS0149 CAN CAN 0.428654202122416 0.571345797877584
HI_SS0150 US CAN 0.466967435104769 0.533032564895231
NS_SS0754 CAN US 0.65339660051766 0.34660339948234
NS_SS1432 CAN CAN 0.494428663635481 0.505571336364519
NS_SS0838 US CAN 0.483213377408865 0.516786622591135
NS_SS0839 US US 0.549404682019207 0.450595317980793
NS_SS0748 US CAN 0.482930797881992 0.517069202118008
NS_SS0884 CAN US 0.621394991887505 0.378605008112495
NS_SS0843 CAN US 0.628293846323809 0.371706153676191
NS_SS0846 CAN US 0.524066099515413 0.475933900484587
NS_SS0825 CAN US 0.510652207495455 0.489347792504545
NS_SS0740 CAN US 0.608170569880811 0.391829430119189
NS_SS0751 US CAN 0.446245389211748 0.553754610788252
NS_SS0840 CAN US 0.540496041299492 0.459503958700508
NS_SS1455 US US 0.504075864189187 0.495924135810813
NS_SS0829 US US 0.526740480336473 0.473259519663527
NS_SS0834 CAN US 0.590658528377334 0.409341471622666
NS_SS0744 US US 0.62976815707557 0.37023184292443
NS_SS1438 US CAN 0.49154411330133 0.50845588669867
NS_SS0822 US US 0.568327234685552 0.431672765314448
NS_SS1447 US US 0.641721585761875 0.358278414238125
NS_SS1262 CAN CAN 0.462399885955262 0.537600114044738
NS_SS1448 CAN US 0.557981477184521 0.442018522815479
NS_SS0818 US US 0.555321232896153 0.444678767103847
NS_SS0745 CAN CAN 0.473235220326022 0.526764779673978
NS_SS0747 US US 0.561889455633711 0.438110544366289
NS_SS0742 CAN US 0.626892957282116 0.373107042717884
NS_SS0760 US US 0.599003203752217 0.400996796247783
NS_SS0841 CAN US 0.671015561776218 0.328984438223782
NS_SS0749 US US 0.617397672782124 0.382602327217876
