Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US US 0.594070120615095 0.405929879384905
HI_SS0021 CAN US 0.53752286435547 0.46247713564453
HI_SS0024 US US 0.644365404688288 0.355634595311712
HI_SS0041 US US 0.513894216511992 0.486105783488008
HI_SS0042 CAN US 0.505543077194155 0.494456922805845
HI_SS0043 CAN US 0.503652174986905 0.496347825013095
HI_SS0053 US US 0.581761618479566 0.418238381520434
HI_SS0091 US US 0.55651978718868 0.44348021281132
HI_SS0103 CAN US 0.617178190256036 0.382821809743964
HI_SS0124 US US 0.627227753884633 0.372772246115367
HI_SS0132 CAN US 0.610976096927557 0.389023903072443
HI_SS0150 US US 0.560852135559991 0.439147864440009
NS_SS1451 US US 0.595249522844648 0.404750477155352
NS_SS0820 US US 0.590722625339983 0.409277374660017
NS_SS0748 CAN US 0.559621502380341 0.440378497619659
NS_SS1423 US US 0.576210633099097 0.423789366900903
NS_SS0843 US US 0.569639852807818 0.430360147192182
NS_SS0846 CAN US 0.552768680698829 0.447231319301171
NS_SS0825 CAN US 0.557741897325661 0.442258102674339
NS_SS0876 US CAN 0.376105546898543 0.623894453101457
NS_SS0875 US CAN 0.449952757834785 0.550047242165215
NS_SS0740 US US 0.519146554257759 0.480853445742241
NS_SS1444 CAN US 0.54055880518 0.45944119482
NS_SS1455 CAN CAN 0.42542124631644 0.57457875368356
NS_SS0837 US US 0.516663184843278 0.483336815156722
NS_SS0834 CAN CAN 0.488216755425136 0.511783244574864
NS_SS0804 CAN CAN 0.47851732762546 0.52148267237454
NS_SS0872 CAN CAN 0.488499466120947 0.511500533879053
NS_SS1443 CAN US 0.505849849294287 0.494150150705713
NS_SS0760 CAN CAN 0.456268694246154 0.543731305753846
NS_SS0759 US CAN 0.486005920464338 0.513994079535661
NS_SS0874 CAN US 0.565710450167702 0.434289549832298
NS_SS1011 US CAN 0.452703273405787 0.547296726594213
NS_SS0883 US US 0.537242791986709 0.462757208013291
NS_SS0749 US CAN 0.44621664635734 0.55378335364266
