Ind.ID pred.pop pop.1 pop.2
1 pop.1 0.998596661835233 0.0014033381647669
2 pop.1 0.999541901775393 0.000458098224607295
3 pop.1 0.999851900411469 0.000148099588531125
4 pop.1 0.999711286860302 0.00028871313969836
5 pop.1 0.999187770465893 0.000812229534106867
6 pop.1 0.998617663224097 0.00138233677590294
7 pop.1 0.999802162315119 0.000197837684881463
8 pop.1 0.999235930467712 0.000764069532287914
9 pop.1 0.99929358557828 0.000706414421720369
10 pop.1 0.999776568520322 0.000223431479677516
11 pop.1 0.999746407574923 0.000253592425076832
12 pop.1 0.999770600415812 0.000229399584188106
13 pop.1 0.999455489879871 0.000544510120128572
14 pop.1 0.998183040709734 0.00181695929026626
15 pop.1 0.999486104560786 0.000513895439214429
16 pop.1 0.999471728450853 0.000528271549147363
17 pop.1 0.999793712954673 0.000206287045327214
18 pop.1 0.998803810046625 0.001196189953375
19 pop.1 0.998703637329812 0.00129636267018796
20 pop.1 0.998995165794078 0.0010048342059219
21 pop.1 0.999679372067721 0.000320627932279383
22 pop.1 0.999609912038782 0.000390087961217978
23 pop.1 0.999071245136985 0.000928754863015469
24 pop.1 0.999624488967079 0.000375511032920661
25 pop.1 0.999105405299744 0.000894594700256324
26 pop.1 0.998125591019823 0.00187440898017666
27 pop.1 0.999605941992728 0.00039405800727188
28 pop.1 0.999385999265524 0.000614000734475595
29 pop.1 0.999242020416888 0.000757979583112189
30 pop.1 0.999643543384979 0.00035645661502115
31 pop.1 0.999747563622796 0.00025243637720429
32 pop.1 0.999675133802474 0.000324866197525586
33 pop.1 0.998853143254451 0.00114685674554893
34 pop.1 0.99891750919013 0.00108249080987011
35 pop.1 0.999824297411515 0.000175702588485316
36 pop.1 0.999269228339081 0.000730771660919172
37 pop.1 0.99933064218908 0.000669357810919591
38 pop.1 0.999579270295744 0.000420729704255773
39 pop.1 0.999411455559835 0.000588544440164762
40 pop.1 0.999665238069692 0.000334761930308347
41 pop.1 0.999381636101706 0.000618363898294394
42 pop.1 0.999476915527437 0.000523084472562996
43 pop.1 0.999539785085427 0.000460214914573043
44 pop.1 0.998725163665182 0.0012748363348184
45 pop.1 0.999399597926696 0.000600402073304473
46 pop.1 0.99935821101994 0.000641788980059843
47 pop.1 0.999861803366404 0.000138196633596488
48 pop.1 0.99975206353597 0.000247936464029874
49 pop.2 1.06083992931068e-06 0.999998939160071
50 pop.2 1e-07 0.9999999
51 pop.2 3.68676199657933e-07 0.9999996313238
52 pop.2 7.41409937944858e-07 0.999999258590062
53 pop.2 7.41926865696672e-07 0.999999258073134
54 pop.2 3.00074476530075e-07 0.999999699925524
55 pop.2 1.93436406184183e-07 0.999999806563594
56 pop.2 6.56752763846437e-07 0.999999343247236
57 pop.2 2.67408203550023e-07 0.999999732591796
58 pop.2 1.46039027185922e-07 0.999999853960973
59 pop.2 3.55473880213716e-07 0.99999964452612
60 pop.2 6.84441740080064e-07 0.99999931555826
61 pop.2 6.88760184077849e-07 0.999999311239816
62 pop.2 6.13714992559089e-07 0.999999386285007
63 pop.2 2.09688299800811e-07 0.9999997903117
64 pop.2 4.00630535089263e-07 0.999999599369465
65 pop.2 5.44248763176749e-07 0.999999455751237
66 pop.2 2.62956235656791e-07 0.999999737043764
67 pop.2 1.88395538321593e-06 0.999998116044617
68 pop.2 5.82887438893342e-07 0.999999417112561
69 pop.2 4.45073373011887e-07 0.999999554926627
70 pop.2 2.83825163906567e-07 0.999999716174836
71 pop.2 5.04876573173708e-07 0.999999495123427
72 pop.2 3.07203551434557e-07 0.999999692796449
73 pop.2 4.40765969719801e-07 0.99999955923403
74 pop.2 2.99699765875144e-07 0.999999700300234
75 pop.2 3.17901391943649e-07 0.999999682098608
76 pop.2 7.88305602506326e-07 0.999999211694398
77 pop.2 6.11897899670251e-07 0.9999993881021
78 pop.2 4.13370013066739e-07 0.999999586629987
79 pop.2 4.07985754757138e-07 0.999999592014245
80 pop.2 5.84050386459825e-07 0.999999415949614
81 pop.2 1.25193359033926e-06 0.99999874806641
82 pop.2 2.98765216357552e-07 0.999999701234784
83 pop.2 1.01058153421093e-06 0.999998989418466
84 pop.2 2.06067118012971e-06 0.99999793932882
85 pop.2 1.75787363866202e-06 0.999998242126361
86 pop.2 9.67158606271808e-07 0.999999032841394
87 pop.2 2.78912803655792e-07 0.999999721087196
88 pop.2 4.27849641123277e-07 0.999999572150359
89 pop.2 6.59522546856811e-07 0.999999340477453
90 pop.2 3.81515056685826e-07 0.999999618484943
91 pop.2 1e-07 0.9999999
92 pop.2 8.76326035323179e-07 0.999999123673965
93 pop.2 3.57764767361853e-07 0.999999642235233
94 pop.2 4.96636894104965e-07 0.999999503363106
95 pop.2 1e-07 0.9999999
96 pop.2 1.05111026471789e-06 0.999998948889735
97 pop.2 1.72094922631028e-07 0.999999827905077
98 pop.2 3.95100379546708e-07 0.99999960489962
99 pop.2 3.42399997173361e-07 0.999999657600003
100 pop.2 2.72534153829882e-07 0.999999727465846
101 pop.2 3.35024761486995e-07 0.999999664975239
102 pop.2 8.07431500569121e-07 0.999999192568499
103 pop.2 4.78012914122711e-07 0.999999521987086
104 pop.2 4.91624882638832e-07 0.999999508375117
105 pop.2 5.39797925639141e-07 0.999999460202074
106 pop.2 0.0309942303403288 0.969005769659671
107 pop.2 0.0109309071387792 0.989069092861221
108 pop.2 0.00520328104900844 0.994796718950992
109 pop.2 0.00958662688909623 0.990413373110904
110 pop.2 0.0262145533515994 0.973785446648401
111 pop.2 0.0191715989088051 0.980828401091195
112 pop.2 0.0417157231472696 0.95828427685273
113 pop.2 0.00787191202566886 0.992128087974331
114 pop.2 0.0211774826141826 0.978822517385817
115 pop.2 0.0293390730494705 0.97066092695053
116 pop.2 0.0202601420069281 0.979739857993072
117 pop.2 0.0191897445242484 0.980810255475752
118 pop.2 0.00724673300921774 0.992753266990782
119 pop.2 0.0114893746812013 0.988510625318799
120 pop.2 0.00923718705152947 0.990762812948471
121 pop.2 0.00970793075190308 0.990292069248097
122 pop.2 0.0181549643782875 0.981845035621713
123 pop.2 0.00808650500298895 0.991913494997011
124 pop.2 0.00592242424408087 0.994077575755919
125 pop.2 0.0158351113167929 0.984164888683207
126 pop.2 0.00552753158109676 0.994472468418903
127 pop.2 0.00410831982276946 0.995891680177231
128 pop.2 0.0202432928054436 0.979756707194556
129 pop.2 0.00222575693886492 0.997774243061135
130 pop.2 0.0174832982073615 0.982516701792639
131 pop.2 0.00373819107558128 0.996261808924419
132 pop.2 0.0210043665490042 0.978995633450996
133 pop.2 0.034753455308398 0.965246544691602
134 pop.2 0.008177287269424 0.991822712730576
135 pop.2 0.00617923075014886 0.993820769249851
136 pop.2 0.00675297215487675 0.993247027845123
137 pop.2 0.0070065625527101 0.99299343744729
138 pop.2 0.0150117019189026 0.984988298081097
139 pop.2 0.0155145128383191 0.984485487161681
140 pop.2 0.0137358319919377 0.986264168008062
141 pop.2 0.0157728384712041 0.984227161528796
142 pop.2 0.00612118258559068 0.993878817414409
143 pop.2 0.0208724015713122 0.979127598428688
144 pop.2 0.0337277531701653 0.966272246829835
145 pop.2 0.00670356146301319 0.993296438536987
146 pop.2 0.0558465673719069 0.944153432628093
147 pop.2 0.0219635566560063 0.978036443343994
148 pop.2 0.0129738466692875 0.987026153330712
149 pop.2 0.00353638538462458 0.996463614615375
150 pop.2 0.0113942807766382 0.988605719223362
151 pop.2 0.0188551640869449 0.981144835913055
152 pop.2 0.0176357575437759 0.982364242456224
153 pop.2 0.0348141157776409 0.965185884222359
154 pop.2 0.0104846789988106 0.989515321001189
155 pop.2 0.0089247115402976 0.991075288459702
156 pop.2 0.00513052655573614 0.994869473444264
157 pop.2 0.0100679178782771 0.989932082121723
158 pop.2 0.0118546413875235 0.988145358612477
159 pop.2 0.00652745768207859 0.993472542317921
160 pop.2 0.0198106535133914 0.980189346486609
161 pop.2 0.0209701890693877 0.979029810930612
162 pop.2 0.00683134965790428 0.993168650342096
163 pop.2 0.0114680054786565 0.988531994521344
164 pop.2 0.0333968424984178 0.966603157501582
165 pop.2 0.0101442435006646 0.989855756499335
166 pop.2 0.0200919936266108 0.979908006373389
167 pop.2 0.0062625557169566 0.993737444283043
168 pop.2 0.0224696362521817 0.977530363747818
169 pop.2 0.00269103233374411 0.997308967666256
170 pop.2 0.00542367274608868 0.994576327253911
171 pop.2 0.0180048353949905 0.981995164605009
172 pop.2 0.0137862040486699 0.98621379595133
173 pop.2 0.00452695733815469 0.995473042661845
174 pop.2 0.00840686983235397 0.991593130167646
175 pop.2 0.0227712668477881 0.977228733152212
176 pop.2 0.0171596988662819 0.982840301133718
177 pop.2 0.010685204628964 0.989314795371036
178 pop.2 0.0115083212336918 0.988491678766308
179 pop.2 0.0138492865665164 0.986150713433484
180 pop.2 0.0121618617418062 0.987838138258194
181 pop.2 0.00686886099049899 0.993131139009501
182 pop.2 0.00599306644196226 0.994006933558038
183 pop.2 0.00942331162253955 0.99057668837746
184 pop.2 0.00443357159266766 0.995566428407332
185 pop.2 0.00761103295423466 0.992388967045765
186 pop.2 0.0157639691860805 0.98423603081392
187 pop.2 0.0181049618714912 0.981895038128509
188 pop.2 0.0108162488374032 0.989183751162597
189 pop.2 0.0479519815045384 0.952048018495462
190 pop.2 0.00880311993543115 0.991196880064569
191 pop.2 0.0230346918020356 0.976965308197964
192 pop.2 0.0171558855882295 0.98284411441177
193 pop.2 0.00932360788115549 0.990676392118845
194 pop.2 0.023817104118109 0.976182895881891
195 pop.2 0.01196835307261 0.98803164692739
196 pop.2 0.00986525069624889 0.990134749303751
197 pop.2 0.0319901155032164 0.968009884496784
198 pop.2 0.0236222303526238 0.976377769647376
199 pop.2 0.00737778153389283 0.992622218466107
200 pop.2 0.00605506184209965 0.9939449381579
201 pop.2 0.00424385876214057 0.995756141237859
202 pop.2 0.00628997847788612 0.993710021522114
203 pop.2 0.0157880164276217 0.984211983572378
204 pop.2 0.00398384317074464 0.996016156829255
205 pop.2 0.0161598590572567 0.983840140942743
206 pop.2 0.00241685784328386 0.997583142156716
207 pop.2 0.0234327976792968 0.976567202320703
208 pop.2 0.0124400721366299 0.98755992786337
209 pop.2 0.0101436444352503 0.98985635556475
210 pop.2 0.0141041109087308 0.985895889091269
211 pop.2 0.0373348320413962 0.962665167958604
212 pop.2 0.00548363546849809 0.994516364531502
213 pop.2 0.017644492621462 0.982355507378538
214 pop.2 0.0238687587600155 0.976131241239985
215 pop.2 0.00501284495376478 0.994987155046235
216 pop.2 0.0123832262102501 0.98761677378975
217 pop.2 0.0120834597845732 0.987916540215427
218 pop.2 0.0202202524357684 0.979779747564232
219 pop.2 0.0131942490422756 0.986805750957724
220 pop.2 0.0161730060980518 0.983826993901948
221 pop.2 0.0233900788180004 0.976609921182
222 pop.2 0.0414919921128803 0.95850800788712
223 pop.2 0.00554833788131312 0.994451662118687
224 pop.2 0.0468624065088982 0.953137593491102
225 pop.2 0.0257050352023198 0.97429496479768
226 pop.2 0.0175716166649877 0.982428383335012
227 pop.2 0.0191802309026516 0.980819769097348
228 pop.2 0.0130085096210636 0.986991490378936
229 pop.2 0.0270595827562221 0.972940417243778
230 pop.2 0.0349366379451392 0.965063362054861
