Ind.ID pred.pop CAN US
NS_SS0905 US 0.0379457888771308 0.962054211122869
NS_SS1275 US 0.310631051146814 0.689368948853186
NS_SS1235 CAN 0.805145187968239 0.194854812031761
NS_SS1263 CAN 0.789092094055988 0.210907905944012
NS_SS1319 CAN 0.640438169686593 0.359561830313407
NS_SS1326 US 0.318908535875232 0.681091464124768
NS_SS0925 CAN 0.627163776406682 0.372836223593318
NS_SS0891 US 0.0120282550288384 0.987971744971162
NS_SS1341 CAN 0.737759119865373 0.262240880134627
NS_SS0947 US 0.172371660692221 0.827628339307779
NS_SS0940 US 0.00187915331197561 0.998120846688024
NS_SS1251 CAN 0.519826879382992 0.480173120617008
NS_SS0890 US 0.0150582833589208 0.984941716641079
NS_SS1248 CAN 0.927756778205215 0.0722432217947854
NS_SS1244 CAN 0.76258541360312 0.23741458639688
NS_SS0762 US 0.4033729860208 0.5966270139792
NS_SS1257 CAN 0.85760471309414 0.14239528690586
NS_SS0889 US 0.289821875910475 0.710178124089525
NS_SS1242 CAN 0.773680136152696 0.226319863847304
NS_SS1383 CAN 0.704992129741134 0.295007870258866
NS_SS0888 US 0.0154182856977979 0.984581714302202
NS_SS0926 CAN 0.642613081562961 0.357386918437039
NS_SS0794 US 0.00330130488212815 0.996698695117872
NS_SS1318 CAN 0.555334090906642 0.444665909093358
NS_SS0918 US 0.0938279300949443 0.906172069905056
NS_SS1348 CAN 0.597212126064448 0.402787873935552
NS_SS0966 US 0.195110071871116 0.804889928128884
NS_SS1425 CAN 0.850819185735453 0.149180814264547
NS_SS1271 US 0.0393450082732291 0.960654991726771
NS_SS0938 CAN 0.613057202906764 0.386942797093236
NS_SS0917 US 0.285056836531429 0.714943163468571
NS_SS0724 CAN 0.676608748657541 0.323391251342459
NS_SS1363 CAN 0.800763040154374 0.199236959845626
NS_SS1335 US 0.0254429100228229 0.974557089977177
NS_SS1358 CAN 0.827158145707369 0.172841854292631
NS_SS1342 CAN 0.720284904600911 0.279715095399089
NS_SS0957 US 0.0107046981356977 0.989295301864302
NS_SS1320 US 0.337810039647385 0.662189960352615
NS_SS1355 CAN 0.792761776473828 0.207238223526172
NS_SS1400 CAN 0.929524699974192 0.070475300025808
NS_SS0899 US 0.0235717048176451 0.976428295182355
NS_SS1243 CAN 0.806348162169216 0.193651837830784
NS_SS1406 CAN 0.602302922369461 0.397697077630539
NS_SS1273 US 0.405099173440948 0.594900826559052
NS_SS1417 US 0.0888908339226236 0.911109166077376
NS_SS0769 US 0.183547313604022 0.816452686395978
NS_SS1345 CAN 0.860199374574463 0.139800625425537
NS_SS0987 CAN 0.703046574730161 0.296953425269839
NS_SS1224 CAN 0.877051831225555 0.122948168774445
NS_SS0777 CAN 0.796820200565717 0.203179799434283
NS_SS1454 US 0.468522089653498 0.531477910346502
NS_SS0717 US 0.145950152485354 0.854049847514646
NS_SS0986 CAN 0.515658814658128 0.484341185341872
NS_SS1412 CAN 0.70663586371417 0.29336413628583
NS_SS0781 US 0.00121405848882124 0.998785941511179
NS_SS0953 US 0.329457871597382 0.670542128402618
NS_SS0907 US 0.154552254392731 0.845447745607269
NS_SS0974 US 0.0344089034637428 0.965591096536257
NS_SS1416 US 0.158079593290202 0.841920406709798
NS_SS0989 CAN 0.61265524015928 0.38734475984072
NS_SS1004 US 0.310784318551472 0.689215681448528
NS_SS0991 CAN 0.579723283161436 0.420276716838564
NS_SS0994 CAN 0.798087223701182 0.201912776298818
NS_SS0931 US 0.0725092694904808 0.927490730509519
NS_SS1227 US 0.0799292839953955 0.920070716004604
NS_SS1274 US 0.00581968154214559 0.994180318457854
NS_SS1000 US 0.0636797464711877 0.936320253528812
NS_SS0919 CAN 0.607613696841295 0.392386303158705
NS_SS1241 US 0.42325793054694 0.57674206945306
NS_SS1256 US 0.215017158597398 0.784982841402602
NS_SS0949 US 0.371149975236201 0.628850024763799
NS_SS1401 CAN 0.856827259345761 0.143172740654239
NS_SS0734 US 0.0716305283532762 0.928369471646724
NS_SS1435 US 0.404086761992449 0.595913238007551
NS_SS1324 CAN 0.786243425491105 0.213756574508895
