Ind.ID origin.pop pred.pop CAN US
HI_SS0017 US US 0.482709802127133 0.517290197872867
HI_SS0024 CAN US 0.449481331986794 0.550518668013206
HI_SS0039 US US 0.492011709174407 0.507988290825593
HI_SS0042 CAN US 0.46318544482231 0.53681455517769
HI_SS0043 CAN US 0.484037580176622 0.515962419823378
HI_SS0053 CAN US 0.472222075515492 0.527777924484508
HI_SS0091 CAN US 0.477082460470551 0.522917539529449
HI_SS0103 US CAN 0.512353706415203 0.487646293584797
HI_SS0112 US US 0.496092510552175 0.503907489447825
HI_SS0118 US CAN 0.504081601084907 0.495918398915093
HI_SS0132 US US 0.466353791608814 0.533646208391186
NS_SS1451 CAN US 0.454824901768746 0.545175098231254
NS_SS0754 CAN US 0.413357130121268 0.586642869878732
NS_SS0748 US US 0.43838343253991 0.56161656746009
NS_SS1445 CAN US 0.451388224327267 0.548611775672733
NS_SS0846 CAN US 0.479884198844788 0.520115801155212
NS_SS0825 US US 0.466740316652559 0.533259683347441
NS_SS1442 US US 0.444561215866899 0.555438784133101
NS_SS0740 US US 0.457269635904767 0.542730364095233
NS_SS0811 CAN US 0.433600147813107 0.566399852186893
NS_SS0867 CAN US 0.459016262114473 0.540983737885527
NS_SS1427 CAN US 0.469952167861357 0.530047832138643
NS_SS1444 CAN US 0.486815682532471 0.513184317467529
NS_SS0822 US US 0.445578436793932 0.554421563206068
NS_SS1424 US US 0.448651219023055 0.551348780976945
NS_SS0880 CAN US 0.477205067044586 0.522794932955414
NS_SS1434 US US 0.474551924744313 0.525448075255687
NS_SS0745 CAN US 0.487505344859973 0.512494655140027
NS_SS0760 US US 0.391571319835158 0.608428680164842
NS_SS0828 CAN US 0.41640795319746 0.58359204680254
NS_SS0759 US US 0.485365225614094 0.514634774385906
NS_SS0874 US US 0.405558607588745 0.594441392411255
NS_SS0841 US US 0.369809717341177 0.630190282658823
NS_SS0830 US US 0.416586482839741 0.583413517160259
NS_SS0749 US US 0.419289153450999 0.580710846549001
