Ind.ID origin.pop pred.pop US CAN
HI_SS0017 US US 0.632855274488235 0.367144725511765
HI_SS0041 US CAN 0.479006218927541 0.520993781072459
HI_SS0049 US US 0.521940460355051 0.478059539644949
HI_SS0053 US CAN 0.453550381151028 0.546449618848972
HI_SS0103 CAN US 0.61683728379971 0.38316271620029
HI_SS0107 CAN US 0.665945509992794 0.334054490007206
HI_SS0114 CAN US 0.545302723413937 0.454697276586063
HI_SS0126 CAN US 0.640632594474788 0.359367405525212
HI_SS0127 CAN CAN 0.473758274103816 0.526241725896184
HI_SS0149 US US 0.62955373623247 0.37044626376753
HI_SS0151 CAN US 0.598207276645374 0.401792723354626
NS_SS0832 US US 0.554880429075237 0.445119570924763
NS_SS0820 CAN US 0.574052349052847 0.425947650947153
NS_SS0752 CAN CAN 0.481187528409987 0.518812471590013
NS_SS1423 CAN US 0.55716624900664 0.44283375099336
NS_SS0843 CAN CAN 0.378326277156816 0.621673722843184
NS_SS0758 US US 0.626642115660947 0.373357884339053
NS_SS0837 US CAN 0.467781717509172 0.532218282490828
NS_SS0881 US US 0.55979060716141 0.44020939283859
NS_SS1438 CAN US 0.618436215201733 0.381563784798267
NS_SS0880 US US 0.72123369797017 0.27876630202983
NS_SS0879 US US 0.569018149563614 0.430981850436386
NS_SS0872 US CAN 0.483326384240732 0.516673615759268
NS_SS0827 CAN CAN 0.492358005851621 0.507641994148379
NS_SS1434 CAN CAN 0.429322606357975 0.570677393642025
NS_SS1446 CAN US 0.725216043673856 0.274783956326144
NS_SS0756 CAN US 0.665374211653904 0.334625788346096
NS_SS0802 US US 0.619377570959342 0.380622429040658
NS_SS0747 US CAN 0.36906086410734 0.63093913589266
NS_SS0742 US CAN 0.115334510163173 0.884665489836827
NS_SS0803 US CAN 0.375135947984916 0.624864052015084
NS_SS0865 US CAN 0.417021547323788 0.582978452676212
NS_SS0759 US CAN 0.397882529782854 0.602117470217146
NS_SS0761 US US 0.502001042443585 0.497998957556415
NS_SS0831 CAN US 0.52231076302109 0.47768923697891
