Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.552085495040444 0.447914504959556
HI_SS0021 CAN US 0.54461484496443 0.45538515503557
HI_SS0039 US US 0.546189124957645 0.453810875042355
HI_SS0041 CAN US 0.545046683320575 0.454953316679425
HI_SS0042 US US 0.541413217634506 0.458586782365494
HI_SS0043 US US 0.528634840453574 0.471365159546426
HI_SS0049 CAN US 0.536320976121022 0.463679023878978
HI_SS0054 US US 0.5479646055624 0.4520353944376
HI_SS0091 CAN US 0.536962709678033 0.463037290321967
HI_SS0103 CAN US 0.546632559439436 0.453367440560564
HI_SS0132 US US 0.53014235075005 0.46985764924995
HI_SS0149 US US 0.5338282794075 0.4661717205925
HI_SS0150 US US 0.520796797143014 0.479203202856986
NS_SS1451 CAN US 0.561367645297179 0.438632354702821
NS_SS1432 CAN US 0.527182510241111 0.472817489758889
NS_SS0843 US US 0.539702301787828 0.460297698212172
NS_SS0876 CAN US 0.567397534303464 0.432602465696536
NS_SS0740 US US 0.541492694386145 0.458507305613855
NS_SS0811 US US 0.536101361727149 0.463898638272851
NS_SS0867 CAN US 0.527209938903533 0.472790061096467
NS_SS1427 US US 0.536908846458849 0.463091153541151
NS_SS0837 US US 0.5540247964119 0.4459752035881
NS_SS0829 CAN US 0.512106720318316 0.487893279681684
NS_SS0844 US US 0.533328319167097 0.466671680832903
NS_SS1265 US US 0.557623167235471 0.442376832764529
NS_SS0822 CAN US 0.556979296433344 0.443020703566656
NS_SS1424 US US 0.531711726915422 0.468288273084578
NS_SS0880 US US 0.523947311820058 0.476052688179942
NS_SS0879 US US 0.54849345561236 0.45150654438764
NS_SS0753 CAN US 0.538606899113679 0.461393100886321
NS_SS1447 CAN US 0.528178202162285 0.471821797837715
NS_SS1007 CAN US 0.545123983627385 0.454876016372615
NS_SS0872 CAN US 0.541153389018389 0.458846610981611
NS_SS0760 US US 0.527478082330073 0.472521917669927
NS_SS0803 US US 0.553000381009083 0.446999618990917
