Ind.ID origin.pop pred.pop US CAN
HI_SS0041 CAN US 0.529447881292359 0.470552118707641
HI_SS0043 US US 0.538285964697435 0.461714035302565
HI_SS0087 CAN US 0.566916289568565 0.433083710431435
HI_SS0105 CAN CAN 0.483565845545654 0.516434154454346
HI_SS0114 US US 0.51828336385102 0.48171663614898
HI_SS0117 CAN US 0.61408816800811 0.38591183199189
HI_SS0118 US US 0.53020165992122 0.46979834007878
HI_SS0127 US CAN 0.459770216371168 0.540229783628832
NS_SS1431 CAN US 0.56937812203548 0.43062187796452
NS_SS0838 CAN US 0.503924760889517 0.496075239110483
NS_SS0839 US CAN 0.476388906858055 0.523611093141945
NS_SS0748 US US 0.523989088931131 0.476010911068869
NS_SS0846 CAN US 0.561149630343332 0.438850369656668
NS_SS0876 CAN US 0.515530184254405 0.484469815745595
NS_SS0875 US US 0.516334974735239 0.483665025264761
NS_SS0740 CAN US 0.559632359490109 0.440367640509891
NS_SS0811 CAN US 0.558935375153755 0.441064624846245
NS_SS0840 US US 0.612542959433338 0.387457040566662
NS_SS1455 US US 0.597013255675466 0.402986744324534
NS_SS1010 US US 0.568100208556045 0.431899791443955
NS_SS0744 CAN US 0.58010582992583 0.41989417007417
NS_SS0746 US US 0.545549610229177 0.454450389770823
NS_SS0880 CAN US 0.522340970194651 0.477659029805349
NS_SS1447 CAN US 0.584469648789239 0.415530351210761
NS_SS1434 US CAN 0.48821304730604 0.51178695269396
NS_SS0826 CAN CAN 0.490068451712163 0.509931548287837
NS_SS1448 US CAN 0.407216681407619 0.592783318592381
NS_SS0818 US US 0.563766735402183 0.436233264597817
NS_SS0739 US US 0.545725373877005 0.454274626122995
NS_SS0802 CAN US 0.518139941806679 0.481860058193321
NS_SS0828 US US 0.523648112036459 0.476351887963541
NS_SS0865 US US 0.552623799502063 0.447376200497937
NS_SS0761 US US 0.562924860883548 0.437075139116452
NS_SS0830 CAN US 0.50980074794024 0.49019925205976
NS_SS0831 US US 0.559378387278376 0.440621612721624
