Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.535130385445386 0.464869614554614
HI_SS0024 US US 0.539822619861472 0.460177380138528
HI_SS0027 CAN US 0.533412377556491 0.466587622443509
HI_SS0053 CAN US 0.54215268038224 0.45784731961776
HI_SS0118 CAN US 0.540978281500823 0.459021718499177
HI_SS0127 CAN US 0.538434386559307 0.461565613440693
HI_SS0132 CAN US 0.539601674307998 0.460398325692002
HI_SS0134 CAN US 0.540236938550767 0.459763061449233
HI_SS0149 US US 0.540159451239725 0.459840548760275
HI_SS0150 CAN US 0.540595641445718 0.459404358554282
NS_SS0754 US US 0.553669423481926 0.446330576518074
NS_SS1432 US US 0.539666380281612 0.460333619718388
NS_SS1450 US US 0.541789067038834 0.458210932961166
NS_SS0757 US US 0.536682490631735 0.463317509368265
NS_SS0875 US US 0.546786620889329 0.453213379110671
NS_SS0740 CAN US 0.53953441040899 0.46046558959101
NS_SS0751 CAN US 0.54186355268884 0.45813644731116
NS_SS0840 US US 0.542940535421314 0.457059464578686
NS_SS1427 US US 0.53678076705702 0.46321923294298
NS_SS1444 CAN US 0.547957433942615 0.452042566057385
NS_SS0844 US US 0.548174971704656 0.451825028295344
NS_SS1008 US US 0.544721645784547 0.455278354215453
NS_SS0881 US US 0.541724894409274 0.458275105590726
NS_SS0744 CAN US 0.549877726119907 0.450122273880093
NS_SS0753 US US 0.53631735546579 0.46368264453421
NS_SS1447 CAN US 0.542669032694295 0.457330967305705
NS_SS0872 US US 0.542105940450424 0.457894059549576
NS_SS1262 US US 0.536978673763976 0.463021326236024
NS_SS1448 CAN US 0.5300243291292 0.4699756708708
NS_SS0818 US US 0.543133943052724 0.456866056947276
NS_SS0802 US US 0.543427611346071 0.456572388653929
NS_SS1439 CAN US 0.535583700048748 0.464416299951252
NS_SS0865 US US 0.541477573401376 0.458522426598624
NS_SS0759 US US 0.549110270151253 0.450889729848747
NS_SS0883 CAN US 0.543693762107484 0.456306237892516
