Ind.ID origin.pop pred.pop US CAN
HI_SS0017 CAN US 0.562267593281859 0.437732406718141
HI_SS0021 US US 0.576730041574602 0.423269958425398
HI_SS0024 CAN US 0.566769351315569 0.433230648684431
HI_SS0041 CAN CAN 0.452925626941403 0.547074373058597
HI_SS0105 US US 0.557010631331597 0.442989368668403
HI_SS0107 CAN US 0.51469490524717 0.48530509475283
HI_SS0117 CAN US 0.605188211124064 0.394811788875936
HI_SS0126 CAN US 0.577740738358269 0.422259261641731
HI_SS0149 US US 0.538819654606385 0.461180345393615
HI_SS0150 CAN CAN 0.460387369327993 0.539612630672007
HI_SS0151 US US 0.569643064945383 0.430356935054617
NS_SS0748 US US 0.574536897842922 0.425463102157078
NS_SS0876 CAN US 0.55984857602305 0.44015142397695
NS_SS1453 CAN US 0.579050257704905 0.420949742295095
NS_SS0875 US US 0.500590320852574 0.499409679147426
NS_SS0866 CAN US 0.551159066169037 0.448840933830963
NS_SS0758 US US 0.589074778530274 0.410925221469726
NS_SS0840 CAN US 0.542365913365748 0.457634086634252
NS_SS1427 CAN US 0.527593030447962 0.472406969552038
NS_SS1444 US CAN 0.429828753802413 0.570171246197587
NS_SS1010 CAN US 0.623677109966326 0.376322890033674
NS_SS0823 CAN US 0.551643914325051 0.448356085674949
NS_SS0881 US US 0.611367612425503 0.388632387574497
NS_SS0834 CAN US 0.523176056530622 0.476823943469378
NS_SS0753 US US 0.605918643235565 0.394081356764435
NS_SS0872 US US 0.543011669763824 0.456988330236176
NS_SS1262 US US 0.592909311820044 0.407090688179956
NS_SS1434 US US 0.515909392210136 0.484090607789864
NS_SS0818 US US 0.605189955202653 0.394810044797347
NS_SS0756 US US 0.602846896970087 0.397153103029913
NS_SS1437 US CAN 0.443076965948075 0.556923034051925
NS_SS0760 US US 0.575126763912875 0.424873236087125
NS_SS0842 CAN US 0.625191502159525 0.374808497840475
NS_SS0841 US CAN 0.452432147229861 0.547567852770139
NS_SS0830 US CAN 0.462543165950911 0.537456834049089
